id,id_grupo,categoria,tipo_producto,titulo,ano,tipologia
00287,003,Proyectos,Investigación y desarrollo,"Estudio Internacional de las Actividades Turísticas en las Zonas de Conflicto, caso Medellín Colombia y Zona Zapatista Chiapas México - Fase I",2018/12,2
00288,003,Proyectos,Investigación y desarrollo,Evaluación y Desarrollo del Potencial Emprendedor de los Universitarios Latinoamericanos - PEUL,2018/6,2
00289,003,Proyectos,Investigación y desarrollo,"Modelización del mercado energético, para el pago de incentivos a inversionistas en energías renovables, con simulación basada en agentes",Actual,2
00290,003,Proyectos,Investigación y desarrollo,"Análisis del clima organizacional en la empresa Industria, calidad y moda NIT 9009184981",2017/11,2
00291,003,Proyectos,"Investigación, desarrollo e innovación",Gestión socio ambiental participativa de un territorio emblemático para la paz en el  Magdalena centro colombiano,2017/11,2
00292,003,Proyectos,Investigación y desarrollo,Liderazgo para la Innovación,2017/11,2
00293,003,Proyectos,Investigación y desarrollo,Planeación estratégica y gestión del cambio en la empresa Manufacturas Puli NIT 716344263,2017/11,2
00294,003,Proyectos,Investigación y desarrollo,Crowdfunding como alternativa de financiación para las Mipymes en Colombia: análisis de caso ¿ Plataforma Crowdfunding little big money,2017/11,2
00295,003,Proyectos,Investigación y desarrollo,Ontología para la Gestión del Conocimiento en el proceso de selección de estudiantes de la Funlam,2017/11,2
00296,003,Proyectos,Investigación y desarrollo,Medición del impacto del capital humano innovador en las universidades,2018/11,2
00297,003,Proyectos,Investigación y desarrollo,Análisis de las empresas multilatinas de la ciudad de Medellín y su estrategia de expansión en los mercados internacionales,2018/11,2
00298,003,Proyectos,Investigación y desarrollo,Gestión estratégica en la Funlam,2016/11,2
00299,003,Proyectos,Investigación y desarrollo,Procesos de Gestión de la Innovación en Universidades,2016/11,2
00300,003,Proyectos,Investigación y desarrollo,Producto de Investigación Gestión del Conocimiento,2016/11,2
00301,003,Proyectos,Investigación y desarrollo,"Violencia contra la mujer en el ámbito intrafamiliar y su incidencia en la productividad laboral en el sector textil en 24 mujeres de las ciudades de Bogotá, Medellín y Manizales (análisis comparativo).",2016/11,2
