id_investigador,id_prod
0161,04393
0161,04394
0161,04395
0161,04396
0161,04397
0175,04399
0175,04400
0170,04401
0164,04403
0164,04404
0170,04405
0170,04406
0170,04407
0170,04408
0167,04411
0167,04412
0167,04413
0164,04414
0164,04415
0161,04416
0161,04417
0161,04418
0164,04419
0161,04420
0161,04421
0161,04422
0161,04423
0161,04424
0164,04429
0164,04430
0164,04431
0161,04432
0164,04433
0164,04434
0174,04435
0161,04446
0161,04447
0161,04448
0161,04449
0161,04450
0162,04451
0170,04452
0164,04453
0164,04455
0164,04457
0164,04459
0171,04565
0002,08359
0002,08360
0053,08360
0012,08363
0053,08364
0002,08364
0090,08364
0007,08365
0002,08366
0002,08367
0002,08370
0002,08372
0002,08373
0002,08374
0007,08382
0007,08383
0013,08389
0023,08391
0013,08392
0023,08392
0018,08392
0013,08395
0022,08397
0024,08397
0013,08399
0013,08400
0023,08400
0018,08400
0018,08401
0013,08401
0024,08402
0022,08403
0018,08404
0013,08404
0023,08404
0014,08405
0014,08407
0014,08408
0014,08409
0013,08410
0023,08410
0018,08410
0018,08411
0013,08411
0013,08414
0023,08414
0018,08415
0013,08415
0013,08416
0018,08416
0013,08417
0022,08419
0055,08419
0101,08419
0022,08420
0013,08422
0156,08426
0017,08430
0156,08433
0013,08435
0018,08435
0018,08436
0018,08438
0013,08439
0013,08440
0018,08440
0096,08441
0013,08443
0096,08444
0020,08446
0017,08447
0018,08448
0018,08449
0013,08449
0021,08458
0036,08477
0032,08477
0036,08478
0032,08478
0032,08479
0034,08480
0034,08481
0091,08481
0125,08481
0032,08482
0033,08482
0032,08483
0087,08483
0026,08484
0033,08485
0026,08485
0032,08486
0026,08486
0033,08486
0026,08487
0033,08487
0033,08488
0081,08488
0034,08488
0081,08489
0034,08489
0032,08490
0034,08491
0091,08491
0041,08492
0035,08492
0041,08493
0035,08493
0041,08494
0035,08494
0033,08495
0081,08495
0032,08497
0026,08497
0059,08497
0058,08497
0026,08498
0059,08498
0035,08499
0041,08499
0034,08500
0035,08501
0041,08501
0041,08502
0035,08502
0033,08503
0081,08503
0033,08504
0081,08504
0041,08505
0035,08506
0052,08506
0041,08507
0033,08508
0081,08508
0032,08509
0033,08510
0041,08511
0041,08512
0035,08512
0041,08513
0035,08513
0041,08514
0035,08514
0035,08515
0041,08515
0033,08516
0039,08516
0035,08517
0033,08518
0041,08519
0032,08521
0039,08522
0039,08523
0032,08527
0041,08528
0032,08529
0039,08530
0038,08530
0063,08530
0041,08531
0041,08532
0041,08533
0041,08534
0041,08535
0041,08536
0032,08537
0041,08538
0041,08539
0041,08541
0041,08543
0041,08546
0049,08548
0041,08549
0047,08568
0044,08569
0048,08569
0174,08569
0044,08570
0048,08570
0174,08570
0174,08571
0044,08571
0048,08571
0174,08572
0044,08572
0048,08572
0051,08573
0012,08573
0042,08574
0045,08575
0047,08575
0047,08576
0045,08576
0052,08577
0041,08577
0035,08577
0052,08578
0047,08579
0047,08580
0052,08581
0041,08581
0035,08581
0052,08582
0052,08583
0035,08583
0048,08584
0052,08585
0035,08585
0052,08586
0097,08586
0035,08586
0042,08587
0047,08588
0033,08589
0081,08589
0047,08590
0047,08591
0049,08592
0047,08592
0047,08593
0052,08594
0052,08595
0097,08595
0052,08596
0035,08596
0042,08597
0052,08598
0052,08599
0035,08599
0047,08600
0049,08601
0047,08601
0042,08604
0045,08608
0045,08609
0047,08610
0047,08612
0047,08613
0047,08618
0047,08619
0047,08622
0047,08623
0047,08625
0047,08627
0047,08628
0047,08629
0047,08630
0047,08632
0047,08634
0055,08644
0054,08644
0053,08645
0032,08646
0062,08646
0054,08647
0054,08648
0053,08649
0002,08649
0059,08650
0059,08652
0058,08652
0054,08653
0059,08654
0032,08654
0026,08654
0058,08654
0059,08655
0058,08655
0059,08656
0058,08656
0062,08657
0059,08657
0032,08657
0017,08657
0058,08657
0053,08658
0090,08658
0002,08658
0002,08659
0053,08659
0053,08660
0002,08660
0002,08661
0053,08661
0002,08662
0053,08663
0002,08664
0002,08665
0002,08666
0059,08666
0059,08670
0032,08670
0059,08675
0002,08677
0068,08687
0072,08687
0072,08688
0069,08689
0069,08690
0087,08691
0081,08692
0034,08692
0033,08692
0068,08693
0065,08693
0130,08694
0116,08694
0064,08696
0067,08698
0077,08700
0080,08701
0071,08703
0081,08704
0081,08705
0069,08706
0081,08707
0033,08707
0080,08708
0081,08709
0071,08713
0071,08716
0156,08718
0081,08719
0081,08720
0072,08721
0072,08722
0072,08723
0072,08724
0065,08725
0069,08726
0080,08728
0065,08729
0078,08738
0081,08739
0081,08742
0065,08744
0041,08745
0065,08746
0041,08749
0065,08750
0156,08750
0041,08751
0041,08752
0041,08753
0065,08754
0156,08754
0071,08759
0071,08762
0092,08763
0093,08763
0093,08764
0093,08765
0089,08765
0088,08766
0092,08767
0093,08767
0091,08768
0091,08769
0125,08770
0091,08770
0083,08771
0089,08772
0095,08773
0095,08774
0095,08775
0095,08776
0095,08777
0088,08778
0089,08779
0093,08779
0088,08779
0093,08780
0089,08780
0088,08780
0090,08782
0053,08782
0002,08782
0092,08783
0130,08786
0130,08787
0130,08788
0130,08789
0130,08790
0088,08794
0096,08798
0011,08798
0100,08799
0100,08800
0096,08802
0103,08803
0098,08804
0097,08804
0101,08805
0055,08805
0022,08805
0097,08806
0096,08809
0096,08810
0096,08811
0096,08814
0055,08815
0055,08816
0055,08817
0055,08818
0055,08819
0100,08820
0096,08821
0097,08822
0052,08822
0097,08824
0098,08824
0100,08826
0097,08827
0098,08827
0069,08828
0097,08829
0055,08831
0055,08832
0055,08833
0055,08836
0069,08837
0100,08839
0098,08841
0069,08842
0099,08846
0097,08851
0097,08854
0130,08863
0105,08869
0108,08869
0108,08870
0105,08871
0108,08872
0104,08873
0108,08874
0105,08875
0111,08877
0108,08878
0108,08879
0108,08880
0105,08881
0108,08882
0108,08883
0108,08884
0108,08885
0108,08886
0105,08887
0105,08888
0105,08889
0105,08890
0105,08892
0105,08894
0105,08895
0105,08896
0113,08897
0115,08897
0115,08898
0113,08898
0115,08899
0113,08900
0113,08901
0114,08903
0114,08905
0114,08906
0116,08909
0126,08909
0130,08910
0125,08911
0130,08912
0091,08914
0125,08914
0125,08915
0091,08915
0034,08915
0034,08916
0091,08916
0125,08916
0116,08918
0124,08919
0122,08920
0122,08921
0122,08922
0020,08923
0129,08923
0116,08924
0130,08924
0117,08924
0130,08926
0117,08927
0116,08928
0053,08928
0130,08929
0128,08929
0118,08929
0126,08930
0117,08936
0117,08939
0117,08941
0117,08944
0121,08948
0121,08949
0121,08950
0121,08951
0121,08952
0121,08953
0117,08954
0117,08957
0117,08958
0117,08959
0121,08961
0121,08966
0121,08969
0121,08970
0121,08971
0121,08972
0121,08973
0121,08974
0121,08979
0121,08980
0121,08981
0121,08982
0121,08983
0121,08984
0121,08985
0121,08986
0121,08987
0121,08988
0121,08989
0136,08991
0131,08993
0131,08994
0145,08995
0145,08996
0145,08997
0145,08998
0145,08999
0145,09002
0135,09003
0135,09004
0135,09005
0135,09006
0135,09008
0145,09010
0145,09011
0117,09021
0135,09031
0135,09033
0135,09041
0155,09059
0158,09060
0155,09061
0158,09061
0155,09062
0152,09063
0154,09064
0158,09065
0154,09066
0151,09070
0159,09071
0150,09072
0150,09073
0150,09080
0159,09081
0150,09089
0150,09092
0161,09098
0161,09099
0161,09100
0175,09101
0175,09102
0174,09103
0044,09103
0048,09103
0174,09104
0044,09104
0048,09104
0161,09105
0174,09106
0161,09107
0161,09108
0161,09109
0174,09110
0162,09111
0039,09111
0162,09112
0039,09112
0162,09118
0010,09126
0001,09127
0001,09128
0001,09129
0001,09130
0009,09131
0001,09132
0001,09133
0006,09134
0006,09137
0020,09143
0020,09144
0022,09145
0022,09146
0013,09149
0020,09150
0013,09152
0013,09153
0014,09158
0014,09160
0013,09161
0014,09166
0018,09167
0018,09168
0018,09169
0014,09173
0014,09174
0014,09176
0013,09178
0017,09179
0013,09180
0013,09184
0013,09185
0017,09186
0013,09188
0022,09190
0022,09192
0022,09193
0022,09198
0022,09199
0022,09201
0022,09202
0022,09203
0022,09204
0022,09205
0021,09210
0021,09211
0021,09212
0021,09213
0030,09219
0030,09220
0030,09221
0030,09222
0029,09223
0029,09224
0029,09225
0030,09226
0029,09227
0029,09228
0030,09229
0030,09230
0030,09231
0029,09232
0030,09233
0030,09234
0030,09235
0029,09236
0029,09237
0029,09238
0029,09239
0030,09240
0030,09241
0030,09242
0030,09243
0030,09244
0029,09245
0029,09246
0029,09247
0029,09248
0029,09249
0029,09250
0029,09251
0029,09252
0029,09253
0029,09254
0029,09255
0029,09256
0029,09257
0029,09258
0033,09259
0033,09260
0029,09261
0030,09262
0030,09263
0030,09264
0030,09265
0029,09267
0029,09268
0029,09269
0029,09270
0029,09271
0029,09272
0029,09273
0029,09274
0029,09275
0029,09276
0029,09277
0029,09278
0029,09279
0029,09280
0029,09281
0029,09282
0029,09283
0029,09284
0029,09285
0029,09286
0029,09287
0030,09288
0029,09289
0041,09290
0041,09291
0041,09292
0041,09293
0041,09294
0041,09295
0029,09296
0029,09297
0029,09298
0029,09299
0029,09300
0029,09301
0041,09302
0041,09303
0030,09304
0030,09305
0030,09306
0030,09307
0029,09308
0029,09309
0030,09310
0029,09311
0029,09312
0029,09313
0029,09314
0029,09315
0029,09316
0029,09317
0041,09318
0030,09319
0030,09320
0030,09321
0030,09322
0030,09323
0030,09324
0030,09325
0030,09326
0041,09327
0041,09328
0041,09329
0041,09330
0041,09331
0041,09332
0041,09333
0041,09334
0041,09335
0041,09336
0041,09337
0041,09338
0041,09339
0041,09340
0041,09341
0041,09350
0041,09351
0041,09352
0041,09353
0041,09354
0041,09355
0041,09356
0041,09357
0041,09358
0041,09359
0041,09361
0041,09362
0041,09363
0041,09364
0041,09365
0041,09367
0052,09375
0052,09377
0052,09378
0051,09379
0052,09380
0042,09381
0045,09382
0052,09385
0054,09394
0054,09395
0061,09398
0058,09399
0058,09401
0066,09412
0071,09413
0068,09414
0068,09415
0069,09416
0067,09419
0072,09426
0072,09427
0072,09428
0072,09429
0085,09431
0067,09434
0081,09436
0068,09437
0068,09438
0068,09439
0081,09440
0068,09441
0068,09445
0068,09446
0068,09447
0071,09448
0071,09449
0071,09450
0071,09451
0068,09452
0068,09462
0068,09463
0068,09464
0068,09465
0068,09466
0081,09471
0081,09472
0081,09473
0068,09474
0068,09475
0068,09476
0068,09477
0068,09479
0083,09480
0077,09487
0078,09488
0078,09489
0078,09496
0078,09497
0063,09499
0063,09500
0077,09501
0069,09502
0069,09503
0069,09506
0069,09507
0069,09508
0069,09509
0080,09510
0080,09511
0080,09512
0078,09513
0078,09514
0078,09515
0078,09516
0069,09517
0071,09529
0071,09530
0071,09531
0071,09532
0093,09544
0089,09545
0089,09546
0088,09547
0095,09548
0089,09549
0088,09550
0088,09551
0088,09552
0088,09553
0093,09555
0093,09556
0093,09557
0093,09558
0130,09559
0130,09560
0093,09561
0130,09562
0130,09563
0130,09564
0130,09565
0130,09566
0130,09567
0130,09568
0130,09569
0130,09570
0130,09571
0130,09572
0130,09573
0130,09574
0130,09575
0130,09576
0088,09577
0130,09578
0130,09579
0130,09580
0130,09581
0130,09582
0088,09583
0130,09584
0130,09585
0130,09586
0130,09587
0088,09588
0096,09589
0096,09590
0096,09591
0122,09592
0122,09593
0096,09604
0096,09605
0100,09607
0100,09608
0100,09609
0100,09610
0100,09611
0097,09612
0097,09613
0097,09614
0069,09615
0100,09616
0100,09617
0100,09618
0097,09619
0069,09620
0097,09621
0069,09622
0096,09623
0097,09624
0097,09628
0096,09630
0097,09631
0097,09635
0097,09636
0097,09637
0099,09638
0097,09641
0104,09644
0104,09645
0111,09646
0112,09647
0111,09648
0104,09649
0105,09652
0105,09653
0110,09654
0105,09655
0105,09656
0105,09657
0105,09658
0105,09659
0111,09660
0111,09661
0105,09662
0104,09663
0104,09664
0112,09665
0110,09666
0110,09667
0104,09668
0110,09669
0110,09670
0110,09671
0110,09672
0110,09673
0110,09674
0110,09675
0110,09676
0110,09677
0110,09678
0110,09679
0110,09680
0110,09681
0110,09682
0110,09683
0110,09684
0110,09685
0110,09686
0108,09687
0108,09688
0105,09689
0105,09693
0112,09747
0112,09748
0105,09770
0105,09782
0105,09783
0105,09784
0105,09789
0105,09790
0114,09967
0114,09968
0130,09972
0020,09973
0117,09974
0130,09975
0130,09976
0130,09977
0116,09978
0116,09979
0116,09980
0116,09981
0116,09982
0116,09983
0116,09984
0117,09985
0117,09986
0117,09987
0117,09988
0117,09989
0117,09990
0121,09991
0121,09997
0121,09998
0121,09999
0121,10000
0148,10003
0145,10007
0145,10008
0145,10009
0145,10010
0145,10011
0145,10014
0145,10016
0145,10017
0145,10018
0145,10019
0154,10064
0154,10065
0154,10067
0158,10071
0150,10072
0151,10074
0150,10075
0164,10076
0164,10077
0164,10078
0164,10079
0170,10080
0175,10081
0164,10082
0164,10083
0162,10084
0007,10093
0009,10093
0013,10106
0013,10107
0013,10108
0022,10110
0013,10111
0013,10116
0013,10119
0020,10120
0004,10120
0013,10121
0013,10122
0013,10123
0013,10124
0013,10125
0013,10126
0013,10131
0030,10139
0030,10140
0030,10141
0030,10142
0030,10143
0030,10144
0030,10145
0030,10146
0030,10147
0030,10149
0030,10150
0030,10151
0030,10152
0030,10153
0030,10154
0029,10155
0029,10156
0029,10157
0029,10158
0029,10159
0029,10160
0029,10164
0032,10167
0035,10168
0032,10170
0029,10175
0029,10176
0029,10177
0029,10178
0029,10179
0029,10180
0029,10181
0032,10182
0030,10183
0043,10198
0043,10199
0042,10200
0043,10201
0042,10202
0043,10205
0042,10207
0043,10208
0042,10209
0042,10210
0059,10222
0059,10223
0059,10224
0059,10225
0059,10226
0059,10227
0059,10228
0059,10229
0059,10232
0059,10233
0059,10234
0059,10235
0059,10236
0059,10237
0009,10243
0009,10244
0083,10248
0083,10250
0083,10251
0083,10252
0083,10253
0083,10254
0064,10254
0126,10254
0071,10256
0078,10257
0078,10258
0078,10259
0081,10260
0071,10261
0065,10266
0065,10268
0081,10269
0081,10270
0081,10271
0065,10272
0095,10273
0095,10274
0095,10275
0089,10276
0093,10277
0093,10278
0093,10279
0093,10280
0093,10281
0093,10282
0093,10283
0093,10284
0093,10285
0093,10286
0093,10287
0093,10288
0093,10289
0093,10290
0093,10291
0093,10292
0093,10293
0093,10294
0093,10295
0093,10296
0130,10297
0093,10298
0093,10299
0130,10300
0093,10301
0093,10302
0093,10303
0093,10304
0093,10305
0093,10306
0093,10307
0093,10308
0093,10309
0093,10310
0093,10311
0093,10312
0093,10313
0093,10314
0093,10315
0093,10316
0093,10317
0098,10322
0098,10323
0100,10326
0100,10327
0098,10328
0098,10330
0100,10331
0098,10333
0098,10334
0098,10336
0098,10337
0098,10338
0098,10339
0098,10340
0098,10342
0098,10343
0098,10344
0096,10345
0096,10346
0096,10347
0096,10348
0096,10349
0098,10350
0100,10351
0096,10352
0096,10353
0096,10354
0096,10355
0096,10356
0099,10357
0100,10358
0096,10359
0100,10360
0096,10361
0096,10362
0098,10363
0098,10364
0098,10365
0096,10366
0099,10368
0098,10369
0096,10370
0098,10371
0098,10372
0099,10374
0098,10375
0098,10376
0097,10377
0100,10378
0098,10379
0098,10380
0097,10385
0097,10387
0097,10388
0099,10389
0097,10390
0097,10391
0097,10393
0099,10395
0099,10402
0104,10405
0110,10406
0110,10407
0110,10408
0110,10409
0110,10410
0105,10413
0111,10417
0104,10418
0111,10420
0111,10421
0111,10422
0111,10423
0104,10424
0105,10425
0104,10426
0104,10427
0104,10428
0111,10429
0111,10430
0105,10431
0105,10432
0104,10433
0104,10434
0104,10435
0112,10437
0112,10438
0105,10439
0112,10441
0112,10442
0105,10469
0114,10471
0114,10474
0114,10476
0117,10484
0129,10485
0129,10486
0117,10487
0130,10488
0130,10489
0117,10490
0130,10491
0083,10492
0083,10493
0083,10494
0083,10495
0083,10496
0083,10497
0083,10498
0116,10501
0116,10504
0117,10509
0117,10510
0117,10511
0117,10512
0117,10514
0117,10515
0117,10524
0117,10526
0117,10528
0117,10529
0117,10530
0121,10533
0121,10536
0121,10537
0121,10540
0145,10551
0145,10552
0145,10553
0131,10554
0131,10555
0131,10556
0131,10557
0131,10558
0131,10559
0131,10560
0131,10561
0154,10568
0159,10569
0159,10570
0159,10571
0159,10572
0154,10573
0159,10574
0159,10575
0159,10576
0154,10577
0154,10578
0159,10582
0159,10583
0159,10584
0159,10585
0159,10591
0159,10592
0159,10593
0159,10594
0159,10596
0159,10598
0159,10599
0150,10605
0150,10606
0150,10607
0150,10608
0150,10609
0150,10610
0150,10611
0150,10612
0150,10613
0150,10614
0150,10615
0150,10616
0150,10617
0150,10618
0150,10619
0150,10620
0150,10621
0150,10622
0150,10623
0150,10624
0150,10625
0150,10626
0150,10627
0150,10628
0150,10629
0171,10638
0171,10639
0001,10654
0002,10655
0004,10656
0012,10656
0053,10657
0002,10657
0002,10658
0002,10659
0001,10660
0002,10661
0002,10662
0001,10663
0004,10664
0012,10664
0001,10665
0001,10666
0004,10667
0004,10669
0010,10670
0002,10671
0053,10671
0002,10672
0007,10673
0006,10673
0002,10675
0002,10676
0002,10680
0058,10680
0002,10681
0058,10681
0002,10684
0002,10688
0006,10689
0006,10693
0002,10695
0006,10699
0002,10703
0006,10709
0007,10716
0018,10720
0017,10722
0020,10723
0022,10725
0017,10726
0017,10727
0017,10728
0022,10730
0018,10735
0021,10745
0032,10746
0032,10748
0032,10749
0037,10750
0028,10750
0035,10751
0032,10752
0032,10753
0034,10754
0032,10755
0032,10756
0034,10757
0029,10758
0030,10758
0033,10759
0002,10761
0058,10761
0030,10762
0026,10763
0026,10764
0041,10765
0041,10766
0041,10767
0049,10768
0049,10769
0047,10771
0045,10771
0047,10772
0047,10773
0012,10774
0051,10774
0047,10775
0045,10775
0047,10776
0012,10777
0049,10778
0047,10781
0047,10784
0047,10787
0047,10789
0049,10791
0130,10794
0130,10795
0047,10796
0054,10803
0054,10804
0054,10805
0054,10806
0054,10807
0056,10810
0053,10811
0002,10811
0061,10812
0059,10813
0059,10815
0002,10816
0002,10818
0002,10819
0059,10822
0059,10823
0085,10830
0063,10831
0081,10833
0081,10834
0081,10835
0072,10836
0081,10837
0081,10839
0033,10839
0081,10840
0033,10840
0072,10841
0081,10842
0081,10845
0081,10847
0071,10850
0081,10851
0081,10852
0078,10857
0080,10859
0081,10860
0081,10861
0002,10862
0063,10863
0072,10864
0072,10865
0072,10866
0065,10867
0065,10869
0041,10870
0065,10871
0069,10872
0072,10873
0065,10876
0130,10879
0072,10880
0065,10881
0041,10883
0065,10884
0130,10885
0065,10886
0065,10888
0156,10888
0065,10890
0156,10890
0088,10892
0089,10892
0095,10893
0095,10894
0090,10895
0095,10895
0095,10896
0090,10896
0088,10897
0095,10898
0088,10899
0092,10900
0088,10901
0092,10903
0093,10903
0088,10904
0088,10905
0130,10906
0130,10907
0130,10908
0088,10909
0130,10910
0130,10911
0092,10913
0130,10914
0088,10915
0130,10916
0130,10917
0088,10918
0088,10919
0130,10920
0130,10921
0130,10922
0130,10923
0130,10924
0130,10925
0130,10926
0130,10927
0130,10928
0130,10929
0088,10930
0088,10931
0088,10932
0130,10933
0078,10934
0088,10935
0130,10936
0130,10937
0130,10940
0130,10941
0130,10942
0130,10943
0130,10944
0130,10945
0130,10946
0072,10947
0072,10948
0130,10949
0130,10952
0130,10953
0088,10954
0088,10956
0088,10961
0088,10962
0088,10963
0088,10964
0088,10965
0096,10966
0055,10967
0088,10967
0089,10967
0096,10967
0103,10968
0096,10969
0096,10970
0096,10971
0099,10972
0055,10973
0020,10973
0096,10974
0055,10975
0069,10976
0098,10978
0069,10979
0098,10980
0097,10980
0098,10981
0099,10982
0069,10983
0069,10984
0055,10985
0096,10987
0055,10988
0098,10989
0069,10991
0097,10992
0098,10994
0097,11007
0130,11008
0130,11010
0097,11012
0097,11013
0099,11015
0088,11019
0110,11037
0110,11038
0104,11074
0110,11082
0104,11091
0105,11096
0108,11097
0105,11101
0105,11106
0105,11109
0105,11111
0114,11131
0130,11132
0130,11133
0130,11134
0117,11135
0116,11135
0130,11136
0116,11136
0117,11136
0126,11136
0116,11137
0130,11138
0122,11139
0130,11140
0130,11141
0130,11142
0127,11143
0127,11144
0116,11145
0130,11146
0116,11146
0129,11147
0020,11147
0020,11148
0055,11148
0020,11149
0129,11149
0127,11150
0116,11151
0130,11151
0126,11151
0092,11151
0083,11151
0130,11152
0083,11152
0092,11152
0126,11152
0116,11152
0130,11153
0126,11153
0126,11154
0130,11154
0130,11155
0126,11155
0130,11156
0130,11157
0124,11158
0130,11159
0130,11160
0130,11161
0130,11162
0130,11163
0130,11164
0130,11165
0116,11166
0130,11167
0130,11168
0130,11169
0130,11170
0118,11171
0130,11172
0117,11173
0117,11174
0117,11175
0117,11176
0117,11177
0117,11178
0130,11179
0121,11180
0121,11181
0131,11184
0131,11185
0131,11186
0148,11187
0131,11188
0131,11189
0137,11190
0131,11191
0131,11192
0131,11193
0131,11194
0131,11195
0131,11196
0131,11197
0131,11198
0131,11199
0131,11200
0131,11201
0131,11202
0131,11203
0131,11204
0132,11205
0131,11206
0131,11207
0141,11208
0131,11209
0131,11210
0131,11211
0131,11212
0131,11213
0131,11214
0131,11215
0131,11216
0131,11217
0131,11218
0131,11219
0132,11220
0132,11221
0131,11222
0135,11226
0145,11227
0145,11228
0145,11229
0145,11230
0145,11231
0135,11233
0117,11239
0117,11240
0135,11242
0135,11243
0135,11246
0135,11250
0135,11253
0135,11256
0135,11259
0154,11272
0155,11273
0154,11273
0159,11274
0155,11275
0154,11276
0155,11277
0154,11277
0154,11278
0152,11280
0154,11281
0154,11282
0158,11283
0154,11284
0155,11285
0155,11286
0158,11287
0155,11288
0155,11289
0130,11290
0155,11291
0155,11292
0150,11294
0151,11300
0159,11302
0161,11308
0169,11309
0161,11310
0162,11310
0175,11311
0164,11312
0167,11313
0170,11314
0174,11314
0161,11315
0174,11316
0170,11317
0161,11318
0161,11319
0161,11322
0170,11324
0011,12065
0015,12067
0120,12067
0062,12067
0119,12067
0099,12067
0118,12067
0128,12067
0022,12068
0024,12068
0018,12070
0021,12072
0026,12077
0032,12077
0033,12077
0032,12078
0059,12078
0040,12079
0119,12079
0118,12079
0062,12079
0128,12079
0015,12079
0099,12079
0120,12079
0030,12080
0029,12080
0164,12081
0049,12090
0049,12091
0047,12091
0047,12092
0049,12092
0047,12093
0047,12094
0049,12094
0049,12096
0047,12096
0047,12097
0047,12098
0047,12100
0047,12101
0049,12102
0049,12103
0047,12104
0047,12105
0047,12106
0047,12111
0047,12113
0047,12114
0047,12116
0047,12117
0047,12118
0047,12120
0054,12123
0125,12123
0058,12123
0062,12124
0128,12124
0118,12124
0119,12124
0040,12124
0120,12124
0015,12124
0099,12124
0059,12125
0026,12125
0058,12125
0032,12125
0059,12126
0032,12126
0055,12127
0062,12128
0128,12128
0118,12128
0119,12128
0040,12128
0120,12128
0015,12128
0099,12128
0059,12129
0059,12130
0072,12136
0130,12138
0088,12145
0095,12146
0089,12147
0093,12148
0092,12148
0130,12149
0093,12150
0092,12150
0088,12151
0130,12151
0088,12152
0097,12152
0088,12153
0121,12155
0130,12155
0088,12156
0088,12157
0088,12158
0088,12159
0118,12162
0015,12162
0099,12162
0120,12162
0119,12162
0145,12162
0062,12162
0128,12162
0099,12163
0120,12163
0119,12163
0015,12163
0062,12163
0118,12163
0128,12163
0055,12164
0099,12165
0120,12165
0119,12165
0062,12165
0040,12165
0015,12165
0118,12165
0128,12165
0118,12166
0015,12166
0099,12166
0119,12166
0145,12166
0062,12166
0040,12166
0128,12166
0120,12166
0100,12167
0069,12168
0099,12170
0099,12171
0097,12172
0088,12172
0111,12183
0108,12184
0108,12185
0105,12188
0105,12196
0105,12198
0105,12199
0105,12200
0105,12201
0105,12202
0105,12203
0105,12204
0105,12205
0105,12208
0105,12209
0105,12210
0105,12211
0105,12212
0105,12213
0105,12214
0105,12218
0105,12219
0105,12220
0114,12226
0111,12227
0114,12229
0116,12233
0054,12233
0125,12233
0053,12233
0125,12234
0125,12235
0118,12237
0099,12237
0120,12237
0119,12237
0015,12237
0062,12237
0128,12237
0128,12238
0015,12238
0119,12238
0120,12238
0118,12238
0062,12238
0099,12238
0145,12238
0040,12238
0121,12241
0117,12242
0121,12242
0121,12243
0130,12243
0121,12245
0121,12247
0121,12248
0121,12249
0121,12250
0121,12251
0121,12252
0131,12257
0139,12257
0014,12257
0145,12258
0139,12260
0145,12261
0119,12261
0128,12261
0118,12261
0062,12261
0120,12261
0040,12261
0099,12261
0015,12261
0145,12262
0128,12262
0118,12262
0062,12262
0099,12262
0120,12262
0119,12262
0040,12262
0015,12262
0135,12268
0135,12272
0135,12273
0135,12274
0135,12275
0154,12279
0155,12280
0158,12282
0158,12283
0150,12284
0150,12289
0150,12290
0161,12292
0175,12293
0164,12294
0088,12296
0021,12334
0037,12337
0049,12344
0049,12345
0049,12346
0052,12347
0047,12352
0047,12357
0047,12358
0047,12359
0047,12364
0047,12365
0047,12366
0054,12370
0059,12373
0059,12374
0061,12376
0065,12393
0071,12394
0063,12395
0063,12396
0063,12397
0071,12398
0072,12399
0063,12399
0078,12400
0065,12401
0071,12402
0078,12404
0088,12405
0069,12406
0099,12407
0105,12415
0114,12424
0114,12425
0116,12428
0117,12429
0117,12430
0117,12431
0117,12432
0121,12434
0121,12435
0135,12437
0135,12438
0150,12443
0150,12444
0150,12445
0007,12458
0007,12459
0007,12460
0004,12461
0020,12461
0002,12462
0004,12463
0020,12463
0004,12464
0020,12464
0007,12465
0011,12466
0007,12466
0007,12467
0007,12468
0011,12468
0007,12469
0002,12470
0059,12470
0007,12471
0011,12471
0007,12472
0007,12473
0007,12474
0007,12476
0007,12478
0011,12478
0007,12479
0007,12480
0007,12481
0002,12482
0002,12483
0007,12484
0007,12485
0011,12485
0002,12486
0002,12489
0002,12490
0002,12491
0002,12492
0002,12493
0002,12494
0007,12497
0007,12498
0020,12499
0020,12500
0004,12500
0020,12501
0004,12501
0020,12502
0032,12503
0033,12503
0026,12503
0035,12504
0007,12509
0048,12509
0119,12509
0120,12509
0007,12510
0053,12515
0002,12515
0056,12515
0059,12516
0002,12516
0053,12517
0002,12517
0056,12518
0009,12519
0009,12520
0007,12520
0119,12528
0007,12528
0048,12528
0120,12528
0020,12529
0004,12529
0020,12530
0121,12531
0056,12532
0007,12532
0135,12533
0135,12534
0135,12535
0135,12536
0135,12537
0135,12538
0135,12539
0135,12540
0135,12541
0135,12542
0135,12543
0135,12544
0135,12545
0135,12546
0135,12547
0135,12548
0007,12551
0007,12552
0007,12553
0022,12564
0014,12565
0014,12566
0014,12567
0014,12568
0014,12569
0014,12570
0054,12576
0032,12576
0047,12578
0116,12582
0054,12582
0059,12583
0059,12584
0059,12586
0059,12587
0059,12588
0059,12589
0059,12590
0069,12592
0071,12593
0065,12596
0065,12597
0096,12599
0096,12600
0116,12621
0054,12621
0117,12622
0117,12623
0117,12624
0117,12625
0117,12626
0117,12627
0117,12628
0117,12629
0137,12630
0139,12632
0159,12636
0159,12637
0159,12638
0151,12639
0151,12640
0151,12641
0151,12642
0151,12643
0151,12644
0151,12645
0151,12646
0150,12647
0151,12648
0150,12649
0151,12650
0150,12651
0150,12652
0150,12654
0150,12656
0151,12657
0150,12658
0150,12659
0151,12660
0150,12661
0150,12662
0150,12663
0150,12664
0159,12665
0150,12666
0151,12667
0159,12668
0150,12669
0150,12670
0159,12671
0159,12672
0150,12673
0161,12674
0161,12675
0161,12676
0161,12677
0161,12678
0161,12679
0164,12680
0164,12681
0161,12682
0164,12683
0164,12684
0164,12685
0164,12686
0164,12687
0007,12689
0007,12700
0007,12701
0007,12702
0013,12705
0021,12709
0021,12710
0021,12711
0032,12736
