id,id_grupo,categoria,tipo_producto,titulo,ano,autores,tipologia
00055,008,Procesos de apropiación social del Conocimiento para el fortalecimiento o solución de asuntos de interés social,proceso,Hablemos de la vida: La espiritualidad como factor protector del comportamiento suicida.,2021,,3
00056,008,Procesos de apropiación social del Conocimiento para el fortalecimiento o solución de asuntos de interés social,proceso,"La Languidez, efectos psicosociales en perspectiva de pospandemia. Municipio El Carmen de Viboral, Fase I-2021",2021,,3
00057,008,Procesos de apropiación social del Conocimiento para el fortalecimiento o solución de asuntos de interés social,proceso,Socialización de factores protectores para la salud mental en el marco de la prevención del comportamiento suicida.,2021,,3
00058,008,Procesos de apropiación social del Conocimiento para el fortalecimiento o solución de asuntos de interés social,proceso,Mirada psicojurídica del comportamiento suicida y responsabilidades en el marco de la política pública en salud mental,2021,,3
00059,008,Procesos de apropiación social del Conocimiento para el fortalecimiento o solución de asuntos de interés social,proceso,factores protectores en la familia.,2021,,3
00060,008,Procesos de apropiación social del Conocimiento para el fortalecimiento o solución de asuntos de interés social,proceso,Importancia de redes interinstitucionales de Prevención y Atención de salud mental.,2021,,3
00061,008,Procesos de apropiación social del Conocimiento para el fortalecimiento o solución de asuntos de interés social,proceso,"Mirada psicojuridica del comportamiento suicida y responsabilidades en el marco de la política en salud mental. Municipio del Carmen de Viboral, Fase I-2021",2021,,3
00062,008,Procesos de apropiación social del Conocimiento para el fortalecimiento o solución de asuntos de interés social,proceso,"Autocuidado del cuidador, prevención del comportamiento suicida.",2021,,3
00063,008,Procesos de apropiación social del Conocimiento para el fortalecimiento o solución de asuntos de interés social,proceso,"La Languidez, efectos psicosociales es perspectiva de pospandemia.",2021,,3
00064,008,Procesos de apropiación social del Conocimiento para el fortalecimiento o solución de asuntos de interés social,proceso,"Autocuidado del cuidador, prevención del comportamiento suicida, realizada en: Santa Rosa de Osos,",2021,,3
00065,009,Procesos de apropiación social del Conocimiento para el fortalecimiento o solución de asuntos de interés social,proceso,Semillero Derecho Ambiental,2025,,3
00066,009,"Producción en arte, arquitectura y diseño",taller,Taller pedagógico para promover e investigar en procesos de comprensión lectora literal,2021,,3
00067,011,Producciones de contenido digital - Sonoro,Producción de contenido digital (Sonoro),hablemos de salud mental en las comunidades,2024,,3
00068,011,Procesos de apropiación social del Conocimiento para el fortalecimiento o solución de asuntos de interés social,proceso,"Socialización de factores protectores para la salud mental, en el marco de la prevención del comportamiento suicida. Municipio El Carmen de Viboral, Fase I-2021",2021,,3
00069,011,Procesos de apropiación social del Conocimiento para el fortalecimiento o solución de asuntos de interés social,proceso,Prevención de riesgos psicosociales en la Escuela y la Comunidad: creyendo en la potencialidad,2022,,3
00070,011,Procesos de apropiación social del Conocimiento para el fortalecimiento o solución de asuntos de interés social,proceso,Celebración Municipal de la Salud Mental,2022,,3
00071,011,Procesos de apropiación social del Conocimiento para el fortalecimiento o solución de asuntos de interés social,proceso,"La familia como factor de riesgo o factor protector, realizada en el municipio de Santa Rosa de Osos, Fase I-2021",2021,,3
00072,011,Procesos de apropiación social del Conocimiento para el fortalecimiento o solución de asuntos de interés social,proceso,"Autocuidado del cuidador, prevención del comportamiento suicida, realizada en Santa Rosa de Osos, Fase I-2021",2021,,3
00073,011,Procesos de apropiación social del Conocimiento para el fortalecimiento o solución de asuntos de interés social,proceso,"La familia como factor de riesgo o factor protector, realizada en el municipio de Santa Rosa de Osos, Fase I-2021",2021,,3
00074,011,Procesos de apropiación social del Conocimiento para el fortalecimiento o solución de asuntos de interés social,proceso,"La Languidez, efectos psicosociales en perspectiva de pospandemia. Municipio El Carmen de Viboral, Fase I-2021",2021,,3
00075,011,Procesos de apropiación social del Conocimiento para el fortalecimiento o solución de asuntos de interés social,proceso,"Autocuidado del cuidador, prevención del comportamiento suicida, realizada en Santa Rosa de Osos, Fase I-2021",2021,,3
00076,011,Procesos de apropiación social del Conocimiento para el fortalecimiento o solución de asuntos de interés social,proceso,Importancia de redes interinstitucionales de prevención y atención de salud mental. Tarija (Bolivia) Fase I-2021,2021,,3
00077,011,Procesos de apropiación social del Conocimiento para el fortalecimiento o solución de asuntos de interés social,proceso,Importancia de redes interinstitucionales de prevención y atención de salud mental.Tarija (Bolivia) Fase I-2021,2021,,3
00078,011,Procesos de apropiación social del Conocimiento para el fortalecimiento o solución de asuntos de interés social,proceso,"Socialización de factores protectores para la salud mental, en el marco de la prevención del comportamiento suicida. Municipio El Carmen de Viboral, Fase I-2021",2021,,3
00079,011,Procesos de apropiación social del Conocimiento para el fortalecimiento o solución de asuntos de interés social,proceso,"Factores protectores en la familia, Municipio de Santarosa de Osos, Fase I-2021",2021,,3
00080,011,Procesos de apropiación social del Conocimiento para el fortalecimiento o solución de asuntos de interés social,proceso,"Factores protectores en la familia, Municipio de Santa Rosa de Osos, Fase I-2021",2021,,3
00081,011,Procesos de apropiación social del Conocimiento para el fortalecimiento o solución de asuntos de interés social,proceso,"Mirada psicojuridica del comportamiento suicida y responsabilidades en el marco de la política en salud mental. Municipio del Carmen de Viboral, Fase I-2021",2021,,3
00082,011,Procesos de apropiación social del Conocimiento para el fortalecimiento o solución de asuntos de interés social,proceso,"Mirada psicojuridica del comportamiento suicida y responsabilidades en el marco de la política en salud mental. Municipio del Carmen de Viboral, Fase I-2021",2021,,3
00083,011,Procesos de apropiación social del Conocimiento para el fortalecimiento o solución de asuntos de interés social,proceso,"La Languidez, efectos psicosociales en perspectiva de pospandemia. Municipio El Carmen de Viboral, Fase I-2021",2021,,3
00084,011,Procesos de apropiación social del Conocimiento para el fortalecimiento o solución de asuntos de interés social,proceso,"Hablemos de la vida: La espiritualidad como factor protector del comportamiento suicida. Municipio de Bello, Fase I-2021",2021,,3
00085,011,Procesos de apropiación social del Conocimiento para el fortalecimiento o solución de asuntos de interés social,proceso,"Hablemos de la vida: La espiritualidad como factor protector del comportamiento suicida?. Municipio de Bello, Fase I-2021",2021,,3
00086,012,Publicaciones editoriales no especializadas,Publicación editorial no especializada,El ideal de la marca verde. Una meta que pasa por varios colores,2020,,3
00087,012,Producciones de contenido digital - Sonoro,Producción de contenido digital (Sonoro),Gerencia Global #009 Geopolítica y Empresa,2023,,3
00088,012,Producciones de contenido digital - Sonoro,Producción de contenido digital (Sonoro),Construcción de Paz y Política: narrativa y realidad,2025,,3
00089,012,Producciones de contenido digital - Sonoro,Producción de contenido digital (Sonoro),Paisaje Sonoro Binaural Medellín - 16 Mayo 2023 (Tarde),2023,,3
00090,012,Producciones de contenido digital - Sonoro,Producción de contenido digital (Sonoro),Las adicciones a redes sociales en jóvenes y control,2022,,3
00091,012,Producciones de contenido digital - Sonoro,Producción de contenido digital (Sonoro),Entrevista Andrés Rico RCN Radio RED 2022 - Redes Sociales libertad y democracia,2022,,3
00092,012,Producciones de contenido digital - Sonoro,Producción de contenido digital (Sonoro),Paisaje Sonoro Binaural Medellín - 16 Mayo 2023 (Mañana),2023,,3
00093,012,Desarrollo web,Desarrollo web,Objeto virtual de aprendizaje,2021,,3
00094,012,"Producción en arte, arquitectura y diseño",Producto,La voz del barrio,2025,,3
00095,012,"Producción en arte, arquitectura y diseño",Producto,La voz del barrio,2025,,3
00096,012,"Producción en arte, arquitectura y diseño",Producto,Retratos por contacto.,2021,,3
00097,012,"Producción en arte, arquitectura y diseño",Producto,Memorias itinerantes del centro de Medell¿,2013,,3
00098,012,"Producción en arte, arquitectura y diseño",evento,Medellín en corto. Festival internacional de cine y artes. Cuarta edición. Arte digital y narrativas transmedia,2016,,3
00099,012,"Producción en arte, arquitectura y diseño",taller,Taller teórico - práctico de creación de video en tiempo real y aprendizaje automático,2016,,3
00100,013,Producciones de contenido digital - Sonoro,Producción de contenido digital (Sonoro),Luis Amigó Podcast. Entre Laboratorios y Letras: El Universo del Lab Lit,2024,,3
00101,013,Producciones de contenido digital - Sonoro,Producción de contenido digital (Sonoro),Velada Metafísica Capítulo 15,2025,,3
00102,013,Producciones de contenido digital - Sonoro,Producción de contenido digital (Sonoro),Filosofía en la U ¿Por qué llevar la filosofía a la calle?,2025,,3
00103,013,Producciones de contenido digital - Sonoro,Producción de contenido digital (Sonoro),Audiolibros libres El pozo y el péndulo - Edgar Allan Poe,2019,,3
00104,013,Producciones de contenido digital - Sonoro,Producción de contenido digital (Sonoro),Audiolibros libres El otro y El libro de arena - Jorge Luis Borges,2019,,3
00105,013,Producciones de contenido digital - Sonoro,Producción de contenido digital (Sonoro),"Podcast: Filosofía y Teología Contemporánea ""Experiencia de graduados del programa de Filosofía""",2025,,3
00106,013,"Producción en arte, arquitectura y diseño",Producto,Una palabra tuya bastaría,2021,,3
00107,013,"Producción en arte, arquitectura y diseño",Producto,La investigaci¿n en la l¿gica del formato o la muerte del conocimiento,2011,,3
00108,013,"Producción en arte, arquitectura y diseño",evento,Encuentro de poesía 2023 Biblioteca de Santa Elena,2023,,3
00109,013,"Producción en arte, arquitectura y diseño",evento,Medellín Casa de la Literatura Encuentro de Cuento y Poesía,2023,,3
00110,013,"Producción en arte, arquitectura y diseño",evento,Primer Encuentro Literario Colombo Peruano,2023,,3
00111,013,"Producción en arte, arquitectura y diseño",taller,Club de Lectura y Escritura Anagnórisis,2023,,3
00112,013,"Producción en arte, arquitectura y diseño",taller,Taller de escritura Creativa,2015,,3
