id,id_grupo,categoria,tipo_producto,titulo,pais,ano,institucion,autores,tipologia
00189,005,Innovaciones generadas en la Gestión Empresarial,Organizacional,"Implementación de un Protocolo para impulsar la gestión administrativa que consolide el servicio al cliente de la empresa COOPERATIVA MULTIACTIVA DE INDUSTRIALES DEL PLÁSTICO LTDA. - PLASTICOOP con sede en la ciudad de Puerto Tejada, Cauca (NIT 900.044.241-2)",Colombia,2016,UNIVERSIDAD CATOLICA LUIS AMIGO,"JUAN DIEGO BETANCUR ARIAS, JOHN ARBELAEZ OCHOA, HUMBERTO SERNA GOMEZ",2
00190,005,Innovaciones generadas en la Gestión Empresarial,Organizacional,Implementación de un protocolo para el fortalecimiento del trabajo en equipo en la empresa COOPERATIVA MULTIACTIVA DE INDUSTRIALES DEL PLÁSTICO LTDA. - PLASTICOOP con sede en la ciudad de Puerto Tejada - Cauca(NIT 900.044.241-2),Colombia,2016,UNIVERSIDAD CATOLICA LUIS AMIGO,"JUAN DIEGO BETANCUR ARIAS, JOHN ARBELAEZ OCHOA, HUMBERTO SERNA GOMEZ",2
00191,006,Innovaciones generadas en la Gestión Empresarial,Organizacional,Propiedades psicométricas de un instrumento para medir engagement en población trabajadora Colombiana,Colombia,2021,UNIVERSIDAD CATOLICA LUIS AMIGO,CLAUDIA MARCELA ARANA MEDINA,2
00192,006,Innovaciones generadas en la Gestión Empresarial,Organizacional,Estudio exploratorio-confirmatorio de un Instrumento para medir engagement en la empresa Ayelax,Colombia,2019,UNIVERSIDAD DE SAN BUENAVENTURA - SEDE MEDELLÍN,CLAUDIA MARCELA ARANA MEDINA,2
00193,007,Innovaciones generadas en la Gestión Empresarial,,,,,,,2
00194,008,Innovaciones generadas en la Gestión Empresarial,Organizacional,Nuevas metodologías para el trabajo con la comunidad; atacando los principios de las soluciones basadas en la naturaleza,Colombia,2025,UNIVERSIDAD CATOLICA LUIS AMIGO,"JUAN DIEGO BETANCUR ARIAS, KATY LUZ MILLAN OTERO",2
00195,008,Innovaciones generadas en la Gestión Empresarial,Organizacional,La implementación de nuevas metodologías para el trabajo con la comunidad; atacando los principios de las soluciones basadas en la naturaleza,Colombia,2025,UNIVERSIDAD CATOLICA LUIS AMIGO,"JUAN DIEGO BETANCUR ARIAS, KATY LUZ MILLAN OTERO",2
00196,008,Innovaciones generadas en la Gestión Empresarial,Empresarial,AL DIA CON TU SALUD MENTAL(CAMPAÑAS DE COMUNICACION PARA LA PREVENCION DEL SUICIDIO LA UNION EN FASE 6-2023,Colombia,2023,UNIVERSIDAD CATOLICA LUIS AMIGO,"JOHN JAIRO GARCIA PENA, GLORIA CECILIA CARDONA RIOS, ELIZA KRATC GIL, OMAR AUGUSTO AMADOR SANCHEZ, MARCOS FIDEL VEGA SENA, SANDRA ISABEL MEJIA ZAPATA, MARIA VICTORIA RESTREPO TOBON, DAVID IGNACIO MOLINA VELASQUEZ, DIEGO LEON CARVAJAL SERNA, ANGEL AUGUSTO VIZCAYA CASTILLO",2
00197,008,Innovaciones generadas en la Gestión Empresarial,Empresarial,FORTALECIMIENTO MESA DE SALUD MENTAL INTERSECTORIAL MUNICIPIO DE LA UNION FASE 6,Colombia,2023,UNIVERSIDAD CATOLICA LUIS AMIGO,"JOHN JAIRO GARCIA PENA, GLORIA CECILIA CARDONA RIOS, ELIZA KRATC GIL, OMAR AUGUSTO AMADOR SANCHEZ, MARCOS FIDEL VEGA SENA, SANDRA ISABEL MEJIA ZAPATA, MARIA VICTORIA RESTREPO TOBON, DAVID IGNACIO MOLINA VELASQUEZ, DIEGO LEON CARVAJAL SERNA, ANGEL AUGUSTO VIZCAYA CASTILLO",2
00198,008,Innovaciones generadas en la Gestión Empresarial,Empresarial,GRUPOS DE APOYO PARA PERSONAS CON INTENTO DE SUICIDIO LA UNION EN FASE 6-2023,Colombia,2023,UNIVERSIDAD CATOLICA LUIS AMIGO,"JOHN JAIRO GARCIA PENA, GLORIA CECILIA CARDONA RIOS, DAVID IGNACIO MOLINA VELASQUEZ, MARIA VICTORIA RESTREPO TOBON, ELIZA KRATC GIL, DIEGO LEON CARVAJAL SERNA, OMAR AUGUSTO AMADOR SANCHEZ, MARCOS FIDEL VEGA SENA, SANDRA ISABEL MEJIA ZAPATA, ANGEL AUGUSTO VIZCAYA CASTILLO",2
00199,008,Innovaciones generadas en la Gestión Empresarial,Empresarial,"Program de acompañamiento en prevención, atención y seguimiento al comportamiento suicida en Itagüí Fase 6-2023",Colombia,2023,UNIVERSIDAD CATOLICA LUIS AMIGO,"JOHN JAIRO GARCIA PENA, GLORIA CECILIA CARDONA RIOS, DAVID IGNACIO MOLINA VELASQUEZ, MARIA VICTORIA RESTREPO TOBON, ELIZA KRATC GIL, OMAR AUGUSTO AMADOR SANCHEZ, SANDRA ISABEL MEJIA ZAPATA, MARCOS FIDEL VEGA SENA, DIEGO LEON CARVAJAL SERNA, ANGEL AUGUSTO VIZCAYA CASTILLO",2
00200,008,Innovaciones generadas en la Gestión Empresarial,Empresarial,AL DIA CON TU SALUD MENTAL(CAMPAÑAS DE COMUNICACION PARA LA PREVENCION DEL SUICIDIO LA UNIO EN FASE 6-2023,Colombia,2023,UNIVERSIDAD CATOLICA LUIS AMIGO,"SANDRA ISABEL MEJIA ZAPATA, DAVID IGNACIO MOLINA VELASQUEZ, ANGEL AUGUSTO VIZCAYA CASTILLO, JOHN JAIRO GARCIA PENA, GLORIA CECILIA CARDONA RIOS, ELIZA KRATC GIL, MARCOS VEGA SENA, OMAR AUGUSTO AMADOR SANCHEZ, DIEGO LEON CARVAJAL SERNA, MARIA VICTORIA RESTREPO TOBON",2
00201,008,Innovaciones generadas en la Gestión Empresarial,Empresarial,FORTALECIMIENTO MESA DE SALUD MENTAL INTERSECTORIAL MUNICIPIO DE LA UNION FASE 6,Colombia,2023,UNIVERSIDAD CATOLICA LUIS AMIGO,"SANDRA ISABEL MEJIA ZAPATA, DAVID IGNACIO MOLINA VELASQUEZ, ANGEL AUGUSTO VIZCAYA CASTILLO, JOHN JAIRO GARCIA PENA, GLORIA CECILIA CARDONA RIOS, ELIZA KRATC GIL, MARCOS VEGA SENA, OMAR AUGUSTO AMADOR SANCHEZ, DIEGO LEON CARVAJAL SERNA, MARIA VICTORIA RESTREPO TOBON",2
00202,008,Innovaciones generadas en la Gestión Empresarial,Empresarial,GRUPOS DE APOYO PARA PERSONAS CON INTENTO DE SUICIDIO LA UNION EN FASE 6-2023,Colombia,2023,UNIVERSIDAD CATOLICA LUIS AMIGO,"SANDRA ISABEL MEJIA ZAPATA, DAVID IGNACIO MOLINA VELASQUEZ, ANGEL AUGUSTO VIZCAYA CASTILLO, JOHN JAIRO GARCIA PENA, GLORIA CECILIA CARDONA RIOS, ELIZA KRATC GIL, MARCOS VEGA SENA, OMAR AUGUSTO AMADOR SANCHEZ, DIEGO LEON CARVAJAL SERNA, MARIA VICTORIA RESTREPO TOBON",2
00203,008,Innovaciones generadas en la Gestión Empresarial,Empresarial,"Programa de acompañamiento en prevención,atención y seguimiento al comportamiento suicida en Itagüí Fase 6-2023",Colombia,2023,UNIVERSIDAD CATOLICA LUIS AMIGO,"SANDRA ISABEL MEJIA ZAPATA, DAVID IGNACIO MOLINA VELASQUEZ, ANGEL AUGUSTO VIZCAYA CASTILLO, JOHN JAIRO GARCIA PENA, GLORIA CECILIA CARDONA RIOS, ELIZA KRATC GIL, MARCOS VEGA SENA, OMAR AUGUSTO AMADOR SANCHEZ, DIEGO LEON CARVAJAL SERNA, MARIA VICTORIA RESTREPO TOBON",2
00204,008,Innovaciones generadas en la Gestión Empresarial,Empresarial,PROTOCOLO DE ENTREVISTA PARA EL INTENTO DE SUICIDIO DEL MUNICIPIO DE SANTA ROSA DE OSOS EN FASE 6-2023,Colombia,2023,UNIVERSIDAD CATOLICA LUIS AMIGO,"JOHN JAIRO GARCIA PENA, GLORIA CECILIA CARDONA RIOS, DAVID IGNACIO MOLINA VELASQUEZ, MARIA VICTORIA RESTREPO TOBON, SANDRA ISABEL MEJIA ZAPATA, ELIZA KRATC GIL, OMAR AUGUSTO AMADOR SANCHEZ, MARCOS FIDEL VEGA SENA, DIEGO LEON CARVAJAL SERNA, ANGEL AUGUSTO VIZCAYA CASTILLO",2
00205,008,Innovaciones generadas en la Gestión Empresarial,Empresarial,Programa de Innovación Red de salud mental para el cuidado de la vida Fase III Carmen de Viboral en fase 6-2023,Colombia,2023,UNIVERSIDAD CATOLICA LUIS AMIGO,"SANDRA ISABEL MEJIA ZAPATA, DAVID IGNACIO MOLINA VELASQUEZ, ANGEL AUGUSTO VIZCAYA CASTILLO, GLORIA CECILIA CARDONA RIOS, ELIZA KRATC GIL, MARCOS VEGA SENA, OMAR AUGUSTO AMADOR SANCHEZ, DIEGO LEON CARVAJAL SERNA, MARIA VICTORIA RESTREPO TOBON, JOHN JAIRO GARCIA PENA",2
00206,008,Innovaciones generadas en la Gestión Empresarial,Empresarial,Acompañamiento en la construcción de ruta integral de atención en salud mental local en Carmen de Viboral Fase 6-2023,Colombia,2023,UNIVERSIDAD CATOLICA LUIS AMIGO,"SANDRA ISABEL MEJIA ZAPATA, DAVID IGNACIO MOLINA VELASQUEZ, ANGEL AUGUSTO VIZCAYA CASTILLO, JOHN JAIRO GARCIA PENA, GLORIA CECILIA CARDONA RIOS, ELIZA KRATC GIL, MARCOS VEGA SENA, OMAR AUGUSTO AMADOR SANCHEZ, DIEGO LEON CARVAJAL SERNA, MARIA VICTORIA RESTREPO TOBON",2
00207,008,Innovaciones generadas en la Gestión Empresarial,Empresarial,Acompañamiento en la construcción de ruta integral de atención en salud mental local en Carmen de Viboral Fase 6-2023,Colombia,2023,UNIVERSIDAD CATOLICA LUIS AMIGO,"JOHN JAIRO GARCIA PENA, GLORIA CECILIA CARDONA RIOS, DAVID IGNACIO MOLINA VELASQUEZ, MARIA VICTORIA RESTREPO TOBON, SANDRA ISABEL MEJIA ZAPATA, ELIZA KRATC GIL, OMAR AUGUSTO AMADOR SANCHEZ, MARCOS FIDEL VEGA SENA, DIEGO LEON CARVAJAL SERNA, ANGEL AUGUSTO VIZCAYA CASTILLO",2
00208,008,Innovaciones generadas en la Gestión Empresarial,Empresarial,Programa de Innovación Red de salud mental para el cuidado de la vida Fase III Carmen de Viboral en fase 6-2023,Colombia,2023,UNIVERSIDAD CATOLICA LUIS AMIGO,"JOHN JAIRO GARCIA PENA, GLORIA CECILIA CARDONA RIOS, DAVID IGNACIO MOLINA VELASQUEZ, MARIA VICTORIA RESTREPO TOBON, SANDRA ISABEL MEJIA ZAPATA, ELIZA KRATC GIL, OMAR AUGUSTO AMADOR SANCHEZ, MARCOS FIDEL VEGA SENA, DIEGO LEON CARVAJAL SERNA, ANGEL AUGUSTO VIZCAYA CASTILLO",2
00209,008,Innovaciones generadas en la Gestión Empresarial,Empresarial,PROTOCOLO DE AUTOPSIA PSICOLOGICA DEL MUNICIPIO DE SANTA ROSA DE OSOS -PAPSRO EN FASE 6-2023,Colombia,2023,UNIVERSIDAD CATOLICA LUIS AMIGO,"JOHN JAIRO GARCIA PENA, GLORIA CECILIA CARDONA RIOS, DAVID IGNACIO MOLINA VELASQUEZ, MARIA VICTORIA RESTREPO TOBON, SANDRA ISABEL MEJIA ZAPATA, ELIZA KRATC GIL, OMAR AUGUSTO AMADOR SANCHEZ, DIEGO LEON CARVAJAL SERNA, ANGEL AUGUSTO VIZCAYA CASTILLO, MARCOS FIDEL VEGA SENA",2
00210,008,Innovaciones generadas en la Gestión Empresarial,Organizacional,"Grupos de apoyo para el cuidado de la vida y la salud mental, El Carmen de Viboral en Fase 5-2022",Colombia,2022,UNIVERSIDAD CATOLICA LUIS AMIGO,"JOHN JAIRO GARCIA PENA, GLORIA CECILIA CARDONA RIOS, ELIZA KRATC GIL, ANGEL AUGUSTO VIZCAYA CASTILLO, DIEGO LEON CARVAJAL SERNA, OMAR AUGUSTO AMADOR SANCHEZ, MARCOS FIDEL VEGA SENA, SANDRA ISABEL MEJIA ZAPATA, JHOEEN SNEYDER ROJAS DIAZ, MARIA VICTORIA RESTREPO TOBON, DAVID IGNACIO MOLINA VELASQUEZ",2
00211,008,Innovaciones generadas en la Gestión Empresarial,Organizacional,"Programa de formación y capacitación para la prevención del comportamiento suicida Santa Rosa de Osos, faseII, en Fase 5-2022",Colombia,2022,UNIVERSIDAD CATOLICA LUIS AMIGO,"JOHN JAIRO GARCIA PENA, GLORIA CECILIA CARDONA RIOS, ELIZA KRATC GIL, ANGEL AUGUSTO VIZCAYA CASTILLO, DIEGO LEON CARVAJAL SERNA, OMAR AUGUSTO AMADOR SANCHEZ, MARCOS FIDEL VEGA SENA, SANDRA ISABEL MEJIA ZAPATA, JHOEEN SNEYDER ROJAS DIAZ, MARIA VICTORIA RESTREPO TOBON, DAVID IGNACIO MOLINA VELASQUEZ",2
00212,008,Innovaciones generadas en la Gestión Empresarial,Empresarial,"Programa de innovación red de salud mental para el cuidado de la vida.Fase II,El carmen de Viboral en Fase 5 -2022",Colombia,2022,UNIVERSIDAD CATOLICA LUIS AMIGO,SANDRA ISABEL MEJIA ZAPATA,2
00213,008,Innovaciones generadas en la Gestión Empresarial,Organizacional,"Programa de innovación red de salud mental para el cuidado de la vida.Fase II,El carmen de Viboral en Fase 5 -2022",Colombia,2022,UNIVERSIDAD CATOLICA LUIS AMIGO,"JOHN JAIRO GARCIA PENA, GLORIA CECILIA CARDONA RIOS, ELIZA KRATC GIL, ANGEL AUGUSTO VIZCAYA CASTILLO, JORGE HUMBERTO VANEGAS OSORIO, OMAR AUGUSTO AMADOR SANCHEZ, MARCOS FIDEL VEGA SENA, SANDRA ISABEL MEJIA ZAPATA, JHOEEN SNEYDER ROJAS DIAZ, MARIA VICTORIA RESTREPO TOBON, DAVID IGNACIO MOLINA VELASQUEZ",2
00214,008,Innovaciones generadas en la Gestión Empresarial,Organizacional,"RAI PRECOS: Red de Atención Interdisciplinar para la Prevención del Comportamiento Suicida,Temuco,Chile en Fase 5-2022",Chile,2022,UNIVERSIDAD CATOLICA LUIS AMIGO,"JOHN JAIRO GARCIA PENA, GLORIA CECILIA CARDONA RIOS, ELIZA KRATC GIL, ANGEL AUGUSTO VIZCAYA CASTILLO, DIEGO LEON CARVAJAL SERNA, OMAR AUGUSTO AMADOR SANCHEZ, MARCOS FIDEL VEGA SENA, SANDRA ISABEL MEJIA ZAPATA, JHOEEN SNEYDER ROJAS DIAZ, MARIA VICTORIA RESTREPO TOBON, DAVID IGNACIO MOLINA VELASQUEZ",2
00215,008,Innovaciones generadas en la Gestión Empresarial,Empresarial,"Programa de innovación formación a los medios de comunicación: Juntos por el cuidado de la vida para la prevención del suicidio,El Carmen de Viboralfase II en fase 5 -2022",Colombia,2022,UNIVERSIDAD CATOLICA LUIS AMIGO,"SANDRA ISABEL MEJIA ZAPATA, DAVID IGNACIO MOLINA VELASQUEZ, ANGEL AUGUSTO VIZCAYA CASTILLO, JOHN JAIRO GARCIA PENA, GLORIA CECILIA CARDONA RIOS, ELIZA KRATC GIL, MARCOS VEGA SENA, OMAR AUGUSTO AMADOR SANCHEZ, JHOEEN SNEYDER ROJAS DIAZ, DIEGO LEON CARVAJAL SERNA, MARIA VICTORIA RESTREPO TOBON",2
00216,008,Innovaciones generadas en la Gestión Empresarial,Organizacional,"Programa de innovación formación a los medios de comunicación: Juntos por el cuidado de la vida para la prevención del suicidio,El Carmen de Viboralfase II en fase 5 -2022",Colombia,2022,UNIVERSIDAD CATOLICA LUIS AMIGO,"JOHN JAIRO GARCIA PENA, GLORIA CECILIA CARDONA RIOS, ELIZA KRATC GIL, ANGEL AUGUSTO VIZCAYA CASTILLO, DIEGO LEON CARVAJAL SERNA, OMAR AUGUSTO AMADOR SANCHEZ, MARCOS FIDEL VEGA SENA, SANDRA ISABEL MEJIA ZAPATA, JHOEEN SNEYDER ROJAS DIAZ, MARIA VICTORIA RESTREPO TOBON, DAVID IGNACIO MOLINA VELASQUEZ",2
00217,008,Innovaciones generadas en la Gestión Empresarial,Empresarial,"Programa de formación y capacitación para la prevención del comportamiento suicida Santa Rosa de Osos,faseII,en Fase 5-2022",Colombia,2022,UNIVERSIDAD CATOLICA LUIS AMIGO,"SANDRA ISABEL MEJIA ZAPATA, DAVID IGNACIO MOLINA VELASQUEZ, ANGEL AUGUSTO VIZCAYA CASTILLO, JOHN JAIRO GARCIA PENA, GLORIA CECILIA CARDONA RIOS, ELIZA KRATC GIL, MARCOS VEGA SENA, OMAR AUGUSTO AMADOR SANCHEZ, JHOEEN SNEYDER ROJAS DIAZ, DIEGO LEON CARVAJAL SERNA, MARIA VICTORIA RESTREPO TOBON",2
00218,008,Innovaciones generadas en la Gestión Empresarial,Empresarial,"Grupos de apoyo para el cuidado de la vida y la salud mental,El Carmen de Viboral en Fase 5-2022",Colombia,2022,UNIVERSIDAD CATOLICA LUIS AMIGO,"SANDRA ISABEL MEJIA ZAPATA, DAVID IGNACIO MOLINA VELASQUEZ, ANGEL AUGUSTO VIZCAYA CASTILLO, JOHN JAIRO GARCIA PENA, GLORIA CECILIA CARDONA RIOS, ELIZA KRATC GIL, MARCOS VEGA SENA, OMAR AUGUSTO AMADOR SANCHEZ, JHOEEN SNEYDER ROJAS DIAZ, DIEGO LEON CARVAJAL SERNA, MARIA VICTORIA RESTREPO TOBON",2
00219,008,Innovaciones generadas en la Gestión Empresarial,Empresarial,"RAI PRECOS: Red de Atención Interdisciplinar para la Prevención del Comportamiento Suicida en Temuco, Chile Fase 5-2022",Chile,2022,UNIVERSIDAD CATOLICA LUIS AMIGO,"SANDRA ISABEL MEJIA ZAPATA, DAVID IGNACIO MOLINA VELASQUEZ, ANGEL AUGUSTO VIZCAYA CASTILLO, JOHN JAIRO GARCIA PENA, GLORIA CECILIA CARDONA RIOS, ELIZA KRATC GIL, MARCOS VEGA SENA, OMAR AUGUSTO AMADOR SANCHEZ, JHOEEN SNEYDER ROJAS DIAZ, DIEGO LEON CARVAJAL SERNA, MARIA VICTORIA RESTREPO TOBON",2
00220,008,Innovaciones generadas en la Gestión Empresarial,Empresarial,Red de atención para la Atención y Prevención del comportamiento suicida en municipio de Yacuiba ( Bolivia) fase 1 -2021,Colombia,2021,UNIVERSIDAD CATOLICA LUIS AMIGO,"SANDRA ISABEL MEJIA ZAPATA, DAVID IGNACIO MOLINA VELASQUEZ, ANGEL AUGUSTO VIZCAYA CASTILLO, JOHN JAIRO GARCIA PENA, GLORIA CECILIA CARDONA RIOS, ELIZA KRATC GIL, MARCOS VEGA SENA, OMAR AUGUSTO AMADOR SANCHEZ, JHOEEN SNEYDER ROJAS DIAZ, DIEGO LEON CARVAJAL SERNA, MARIA VICTORIA RESTREPO TOBON",2
00221,008,Innovaciones generadas en la Gestión Empresarial,Organizacional,Red de atención para la Atención y Prevención del comportamiento suicida en municipio de Yacuiba ( Bolivia) fase 1 -2021,Bolivia,2021,UNIVERSIDAD CATOLICA LUIS AMIGO,"JOHN JAIRO GARCIA PENA, GLORIA CECILIA CARDONA RIOS, JHOEEN SNEYDER ROJAS DIAZ, OMAR AUGUSTO AMADOR SANCHEZ, MARCOS FIDEL VEGA SENA, SANDRA ISABEL MEJIA ZAPATA, ELIZA KRATC GIL, DIEGO LEON CARVAJAL SERNA, ANGEL AUGUSTO VIZCAYA CASTILLO, MARIA VICTORIA RESTREPO TOBON, DAVID IGNACIO MOLINA VELASQUEZ",2
00222,008,Innovaciones generadas en la Gestión Empresarial,Organizacional,Red de Atención Intracomunitaria para la Prevención del Comportamiento Suicida RAI PRECOS MEDELLIN fase 1 -2021,Colombia,2021,UNIVERSIDAD CATOLICA LUIS AMIGO,"JOHN JAIRO GARCIA PENA, JHOEEN SNEYDER ROJAS DIAZ, SANDRA ISABEL MEJIA ZAPATA, MARCOS FIDEL VEGA SENA, OMAR AUGUSTO AMADOR SANCHEZ, DIEGO LEON CARVAJAL SERNA, ELIZA KRATC GIL, GLORIA CECILIA CARDONA RIOS, ANGEL AUGUSTO VIZCAYA CASTILLO, MARIA VICTORIA RESTREPO TOBON, DAVID IGNACIO MOLINA VELASQUEZ",2
00223,008,Innovaciones generadas en la Gestión Empresarial,Empresarial,Red de Atención Intracomunitaria para la Prevención del Comportamiento Suicida RAI PRECOS- Medellín Fase 1 -2021,Colombia,2021,UNIVERSIDAD CATOLICA LUIS AMIGO,"SANDRA ISABEL MEJIA ZAPATA, DAVID IGNACIO MOLINA VELASQUEZ, ANGEL AUGUSTO VIZCAYA CASTILLO, JOHN JAIRO GARCIA PENA, GLORIA CECILIA CARDONA RIOS, ELIZA KRATC GIL, MARCOS VEGA SENA, OMAR AUGUSTO AMADOR SANCHEZ, JHOEEN SNEYDER ROJAS DIAZ, DIEGO LEON CARVAJAL SERNA, MARIA VICTORIA RESTREPO TOBON",2
00224,008,Innovaciones generadas en la Gestión Empresarial,Organizacional,"Programa de formación y capacitación para la prevención del comportamiento suicida, Santa Rosa de Osos, fase 1 - 2021.",Colombia,2021,Alcaldía Municipal Santa Rosa de Osos,"JOHN JAIRO GARCIA PENA, SANDRA ISABEL MEJIA ZAPATA, JHOEEN SNEYDER ROJAS DIAZ, MARCOS FIDEL VEGA SENA, OMAR AUGUSTO AMADOR SANCHEZ, DIEGO LEON CARVAJAL SERNA, ELIZA KRATC GIL, GLORIA CECILIA CARDONA RIOS, ANGEL AUGUSTO VIZCAYA CASTILLO, MARIA VICTORIA RESTREPO TOBON, DAVID IGNACIO MOLINA VELASQUEZ",2
00225,008,Innovaciones generadas en la Gestión Empresarial,Organizacional,Red de Salud Mental para el cuidado de la vida en el municipio del Carmen de Viboral Fase 1 -2021,Colombia,2021,UNIVERSIDAD CATOLICA LUIS AMIGO,"JOHN JAIRO GARCIA PENA, GLORIA CECILIA CARDONA RIOS, ELIZA KRATC GIL, DIEGO LEON CARVAJAL SERNA, ANGEL AUGUSTO VIZCAYA CASTILLO, OMAR AUGUSTO AMADOR SANCHEZ, MARCOS FIDEL VEGA SENA, SANDRA ISABEL MEJIA ZAPATA, JHOEEN SNEYDER ROJAS DIAZ, MARIA VICTORIA RESTREPO TOBON, DAVID IGNACIO MOLINA VELASQUEZ",2
00226,008,Innovaciones generadas en la Gestión Empresarial,Empresarial,Posvención: Un proceso de mitigación y apropiación social del conocimiento para el municipio Carmen de Viboral fase 1 -2021,Colombia,2021,UNIVERSIDAD CATOLICA LUIS AMIGO,"SANDRA ISABEL MEJIA ZAPATA, DAVID IGNACIO MOLINA VELASQUEZ, ANGEL AUGUSTO VIZCAYA CASTILLO, JOHN JAIRO GARCIA PENA, GLORIA CECILIA CARDONA RIOS, ELIZA KRATC GIL, MARCOS VEGA SENA, OMAR AUGUSTO AMADOR SANCHEZ, JHOEEN SNEYDER ROJAS DIAZ, DIEGO LEON CARVAJAL SERNA, MARIA VICTORIA RESTREPO TOBON",2
00227,008,Innovaciones generadas en la Gestión Empresarial,Empresarial,"Programa de formación y capacitación para la prevención del comportamiento suicida, Santa Rosa de Osos, fase 1 - 2021",Colombia,2021,UNIVERSIDAD CATOLICA LUIS AMIGO,"SANDRA ISABEL MEJIA ZAPATA, DAVID IGNACIO MOLINA VELASQUEZ, ANGEL AUGUSTO VIZCAYA CASTILLO, JOHN JAIRO GARCIA PENA, GLORIA CECILIA CARDONA RIOS, ELIZA KRATC GIL, MARCOS VEGA SENA, OMAR AUGUSTO AMADOR SANCHEZ, JHOEEN SNEYDER ROJAS DIAZ, DIEGO LEON CARVAJAL SERNA, MARIA VICTORIA RESTREPO TOBON",2
00228,008,Innovaciones generadas en la Gestión Empresarial,Empresarial,"Programa de innovación formación a los medios de comunicación: Juntos por el cuidado de la vida para la prevención del suicidio. El Carmen de Viboral, fase I -2021",Colombia,2021,UNIVERSIDAD CATOLICA LUIS AMIGO,"SANDRA ISABEL MEJIA ZAPATA, DAVID IGNACIO MOLINA VELASQUEZ, ANGEL AUGUSTO VIZCAYA CASTILLO, JOHN JAIRO GARCIA PENA, GLORIA CECILIA CARDONA RIOS, ELIZA KRATC GIL, MARCOS VEGA SENA, OMAR AUGUSTO AMADOR SANCHEZ, JHOEEN SNEYDER ROJAS DIAZ, DIEGO LEON CARVAJAL SERNA, MARIA VICTORIA RESTREPO TOBON",2
00229,008,Innovaciones generadas en la Gestión Empresarial,Empresarial,Red de Salud Mental para el cuidado de la vida en el municipio del Carmen de Viboral Fase 1 -2021,Colombia,2021,UNIVERSIDAD CATOLICA LUIS AMIGO,"SANDRA ISABEL MEJIA ZAPATA, DAVID IGNACIO MOLINA VELASQUEZ, ANGEL AUGUSTO VIZCAYA CASTILLO, JOHN JAIRO GARCIA PENA, GLORIA CECILIA CARDONA RIOS, ELIZA KRATC GIL, MARCOS VEGA SENA, OMAR AUGUSTO AMADOR SANCHEZ, JHOEEN SNEYDER ROJAS DIAZ, DIEGO LEON CARVAJAL SERNA, MARIA VICTORIA RESTREPO TOBON",2
00230,008,Innovaciones generadas en la Gestión Empresarial,Organizacional,Posvención: Un proceso de mitigación y apropiación social del conocimiento para el municipio Carmen de Viboral fase 1 -2021,Colombia,2021,UNIVERSIDAD CATOLICA LUIS AMIGO,"JOHN JAIRO GARCIA PENA, ELIZA KRATC GIL, GLORIA CECILIA CARDONA RIOS, ANGEL AUGUSTO VIZCAYA CASTILLO, DIEGO LEON CARVAJAL SERNA, OMAR AUGUSTO AMADOR SANCHEZ, MARCOS FIDEL VEGA SENA, SANDRA ISABEL MEJIA ZAPATA, JHOEEN SNEYDER ROJAS DIAZ, MARIA VICTORIA RESTREPO TOBON, DAVID IGNACIO MOLINA VELASQUEZ",2
00231,008,Innovaciones generadas en la Gestión Empresarial,Organizacional,"Programa de innovación formación a los medios de comunicación: Juntos por el cuidado de la vida para la prevención del suicidio. El Carmen de Viboral, fase I -2021",Colombia,2021,UNIVERSIDAD CATOLICA LUIS AMIGO,"JOHN JAIRO GARCIA PENA, ELIZA KRATC GIL, GLORIA CECILIA CARDONA RIOS, DIEGO LEON CARVAJAL SERNA, OMAR AUGUSTO AMADOR SANCHEZ, MARCOS FIDEL VEGA SENA, SANDRA ISABEL MEJIA ZAPATA, JHOEEN SNEYDER ROJAS DIAZ, ANGEL AUGUSTO VIZCAYA CASTILLO, MARIA VICTORIA RESTREPO TOBON, DAVID IGNACIO MOLINA VELASQUEZ",2
00232,008,Innovaciones generadas en la Gestión Empresarial,Organizacional,protocolo sobre ¿Cómo informar suicidio para Colombia?,Colombia,2020,UNIVERSIDAD CATOLICA LUIS AMIGO,"SANDRA ISABEL MEJIA ZAPATA, GLORIA CECILIA CARDONA RIOS, DIEGO LEON CARVAJAL SERNA, ELIZA KRATC GIL, ANGEL AUGUSTO VIZCAYA CASTILLO, DAVID IGNACIO MOLINA VELASQUEZ, MARIA VICTORIA RESTREPO TOBON, OMAR AUGUSTO AMADOR SANCHEZ, JOHN JAIRO GARCIA PENA, MARCOS VEGA SENA",2
00233,008,Innovaciones generadas en la Gestión Empresarial,Organizacional,"Programa de Formación y Capacitación para la Prevención del Comportamiento Suicida. Rionegro, FASE III",Colombia,2020,UNIVERSIDAD CATOLICA LUIS AMIGO,"SANDRA ISABEL MEJIA ZAPATA, DAVID IGNACIO MOLINA VELASQUEZ, ANGEL AUGUSTO VIZCAYA CASTILLO, JOHN JAIRO GARCIA PENA, GLORIA CECILIA CARDONA RIOS, ELIZA KRATC GIL, MARCOS VEGA SENA, OMAR AUGUSTO AMADOR SANCHEZ, JHOEEN SNEYDER ROJAS DIAZ, DIEGO LEON CARVAJAL SERNA, MARIA VICTORIA RESTREPO TOBON",2
