id,id_grupo,categoria,tipo_producto,titulo,ano,institucion,autores,tipologia
00001,001,Trabajos dirigidos/turorías,Trabajos dirigidos/Tutorías de otro tipo,Desarrollo de Sistema de Gestión de Información (SGI) para el análisis de créditos,Agosto 2024,UNIVERSIDAD CATOLICA LUIS AMIGO,ANDRES MAURICIO GRISALES AGUIRRE,4
00002,001,Trabajos dirigidos/turorías,Trabajos dirigidos/Tutorías de otro tipo,Sistema para medir el indicador de rellamado en el contact center,Agosto 2024,UNIVERSIDAD CATOLICA LUIS AMIGO,ANDRES MAURICIO GRISALES AGUIRRE,4
00003,001,Trabajos dirigidos/turorías,Trabajos dirigidos/Tutorías de otro tipo,Sistema de Información Para La Gestión de Cartera Desmontada de la Empresa Emas by Veolia.,Agosto 2024,UNIVERSIDAD CATOLICA LUIS AMIGO,ANDRES MAURICIO GRISALES AGUIRRE,4
00004,001,Trabajos dirigidos/turorías,Trabajos dirigidos/Tutorías de otro tipo,Estrategia de Implementación de una Bodega de Datos para Aguas de Manizales,Agosto 2024,UNIVERSIDAD CATOLICA LUIS AMIGO,ANDRES MAURICIO GRISALES AGUIRRE,4
00005,001,Trabajos dirigidos/turorías,Trabajos dirigidos/Tutorías de otro tipo,Modelo de Aprendizaje para la toma de decisiones basadas en datos en la Oficina de Mercadeo y Comunicaciones de la Universidad Católica Luis Amigó sede Manizales.,Agosto 2024,UNIVERSIDAD CATOLICA LUIS AMIGO,ANDRES MAURICIO GRISALES AGUIRRE,4
00006,001,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,Transformación digital en la industria del tratamiento del agua: El rol fundamental del análisis de datos,Mayo 2024,UNIVERSIDAD CATOLICA LUIS AMIGO,"JUAN CARLOS BRINEZ DE LEON , LINA MARIA MONTOYA SUAREZ",4
00007,001,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,"Análisis mediante revisión documental de la problemática del abastecimiento de agua potable en Guadalajara, México",Noviembre 2023,UNIVERSIDAD CATOLICA LUIS AMIGO,MARIA JULIA NIETO CALLEJAS,4
00008,001,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,ANÁLISIS DEL DESEMPEÑO DE MEZCLAS ASFÁLTICAS SEMI DENSAS EN CALIENTE CON INCORPORACIÓN DE RAP PARA LA REHABILITACIÓN Y CONSTRUCCIÓN DE VÍAS.,Noviembre 2023,UNIVERSIDAD CATOLICA LUIS AMIGO,MARIA JULIA NIETO CALLEJAS,4
00009,001,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,Desarrollo de una aplicación móvil de recomendación de productos para el cuidado de la piel utilizando inteligencia artificial.,Mayo 2024,UNIVERSIDAD CATOLICA LUIS AMIGO,JUAN SEBASTIAN PARRA SANCHEZ,4
00010,001,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,Desarrollo web para la localización y reconocimiento de mascotas en situación de calle en el Área Metropolitana del Valle de Aburrá,Mayo 2024,UNIVERSIDAD CATOLICA LUIS AMIGO,JUAN SEBASTIAN PARRA SANCHEZ,4
00011,001,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,Desarrollo de un aplicativo móvil para la gestión de reservas y analítica de clientes en locales de comida de la Universidad Católica Luis Amigó,Mayo 2024,UNIVERSIDAD CATOLICA LUIS AMIGO,JUAN SEBASTIAN PARRA SANCHEZ,4
00012,001,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,Diseño e implementación de cerradura inteligente utilizando la placa de desarrollo Arduino Uno,Noviembre 2023,UNIVERSIDAD CATOLICA LUIS AMIGO,ANDRES FELIPE MAMIAN JIMENEZ,4
00013,001,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,Desarrollo de sistemas de recomendación de comidas en restaurantes impulsados por tecnologías de procesamiento de lenguaje natural PLN,Noviembre 2023,UNIVERSIDAD CATOLICA LUIS AMIGO,JUAN SEBASTIAN PARRA SANCHEZ,4
00014,001,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,Desarrollo de un Sistema de Votación Electrónica con Uso de Blockchain y Reconocimiento Facial.,Noviembre 2023,UNIVERSIDAD CATOLICA LUIS AMIGO,JUAN SEBASTIAN PARRA SANCHEZ,4
00015,001,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,"Ley de delitos informáticos colombiana, el convenio de Budapest y otras legislaciones: Estudio comparativo",Enero 2024,UNIVERSIDAD CATOLICA LUIS AMIGO,ANDRES MAURICIO GRISALES AGUIRRE,4
00016,001,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,Implementación de un sistema de generación automática de pruebas basado en Inteligencia Artificial para procesos de selección de personal en el sector TI,Diciembre 2023,UNIVERSIDAD CATOLICA LUIS AMIGO,JUAN SEBASTIAN PARRA SANCHEZ,4
00017,001,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,Desarrollo de una aplicación móvil de autoservicio para restaurantes con sistema de tags y recomendaciones personalizadas.,Noviembre 2023,UNIVERSIDAD CATOLICA LUIS AMIGO,JUAN SEBASTIAN PARRA SANCHEZ,4
00018,001,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,Implementación de un Chatbot de autogestión de información para la unidad de negocio B2B de Tigo: B2Bot.,Noviembre 2023,UNIVERSIDAD CATOLICA LUIS AMIGO,JUAN SEBASTIAN PARRA SANCHEZ,4
00019,001,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,Modelo basado en inteligencia artificial para la planificación financiera de los hogares de la región del Valle de Aburrá,Diciembre 2023,UNIVERSIDAD CATOLICA LUIS AMIGO,JUAN SEBASTIAN PARRA SANCHEZ,4
00020,001,Trabajos dirigidos/turorías,Trabajo de grado de maestría o especialidad clínica,Determinación del rango de ph para la aplicación de la molécula hexythiazox en fumigaciones agrícolas para el control del ácaro Tetranychus urticae,Julio 2024,UNIVERSIDAD PONTIFICIA BOLIVARIANA,LUIS FERNANDO CARDONA PALACIO,4
00021,001,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,Detección del Alzheimer por medio de imágenes de resonancia magnética utilizando Machine Learning,Mayo 2023,UNIVERSIDAD CATOLICA LUIS AMIGO,LINA MARIA MONTOYA SUAREZ,4
00022,001,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,Construcción de un sistema de reconocimiento facial para la Universidad Católica Luis Amigó,Mayo 2023,UNIVERSIDAD CATOLICA LUIS AMIGO,"LINA MARIA MONTOYA SUAREZ , VICTOR DANIEL GIL VERA",4
00023,001,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,Minería de datos aplicado en la actualidad,Mayo 2023,UNIVERSIDAD CATOLICA LUIS AMIGO,LINA MARIA MONTOYA SUAREZ,4
00024,001,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,Propuesta basada en aplicación web para alertar sobre el riesgo de colapso en las viviendas debido a fallas estructurales mediante el uso de inteligencia artificial aplicando la norma NSR-10 en el valle de Aburrá.,Mayo 2023,UNIVERSIDAD CATOLICA LUIS AMIGO,LINA MARIA MONTOYA SUAREZ,4
00025,001,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,Aprendizaje de la Criptografía Aplicando Gamificación,Mayo 2023,UNIVERSIDAD CATOLICA LUIS AMIGO,"LINA MARIA MONTOYA SUAREZ , VICTOR DANIEL GIL VERA",4
00026,001,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,"Herramienta para la predicción de la deserción de estudiantes universitarios, aplicando inteligencia artificial",Julio 2023,UNIVERSIDAD CATOLICA LUIS AMIGO,LINA MARIA MONTOYA SUAREZ,4
00027,001,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,Asistencia sistematizada de Alquiler de vivienda según perfil de movilidad y situación socioeconómica. Caso de estudio Universidad Católica Luis Amigó Medellín,Mayo 2023,UNIVERSIDAD CATOLICA LUIS AMIGO,LINA MARIA MONTOYA SUAREZ,4
00028,001,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,"Minería de datos enfocada en los desafíos, aportes y relación con la Industria del Software",Mayo 2023,UNIVERSIDAD CATOLICA LUIS AMIGO,LINA MARIA MONTOYA SUAREZ,4
00029,001,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,Sistema experto para el control y tratamiento de trastornos emocionales en estudiantes universitarios,Mayo 2023,UNIVERSIDAD CATOLICA LUIS AMIGO,LINA MARIA MONTOYA SUAREZ,4
00030,001,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,CONCRETO CON AGREGADO GRUESO RECICLADO: REVISIÓN DE LITERATURA,Noviembre 2022,UNIVERSIDAD CATOLICA LUIS AMIGO,MARIA JULIA NIETO CALLEJAS,4
00031,001,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,Desarrollo de software enfocado a la gestión de inventario de pequeñas y medianas empresas.,Mayo 2023,UNIVERSIDAD CATOLICA LUIS AMIGO,VICTOR DANIEL GIL VERA,4
00032,001,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,Sistema de alerta para la detección de somnolencia en conductores de automóviles utilizando el monitoreo de variabilidad de la frecuencia cardiaca y saturación de oxígeno,Mayo 2023,UNIVERSIDAD CATOLICA LUIS AMIGO,"LINA MARIA MONTOYA SUAREZ , VICTOR DANIEL GIL VERA",4
00033,001,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,Desarrollo de software enfocado a la gestión de inventario de pequeñas y medianas empresas.,Julio 2023,UNIVERSIDAD CATOLICA LUIS AMIGO,"LINA MARIA MONTOYA SUAREZ , VICTOR DANIEL GIL VERA",4
00034,001,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,Diseño e implementación de objeto de aprendizaje enfocado en emociones primarias y secundarias: Tristeza,Junio 2023,UNIVERSIDAD CATOLICA LUIS AMIGO,INGRID DURLEY TORRES PARDO,4
00035,001,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,Diseño e implementación de objeto de aprendizaje enfocado en emociones primarias y secundarias: Miedo,Junio 2023,UNIVERSIDAD CATOLICA LUIS AMIGO,INGRID DURLEY TORRES PARDO,4
00036,001,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,Diseño e implementación de objeto de aprendizaje enfocado en emociones primarias y secundarias: Ira,Junio 2023,UNIVERSIDAD CATOLICA LUIS AMIGO,INGRID DURLEY TORRES PARDO,4
00037,001,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,Prototipo de Herramienta completaría con bases pedagógicas para la enseñanza de matemáticas básicas en estudiantes de segundo grado del sector público de Colombia. Proyecto TOKIO,Junio 2023,UNIVERSIDAD CATOLICA LUIS AMIGO,"LINA MARIA MONTOYA SUAREZ , SANTIAGO GOMEZ COSSIO",4
00038,001,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,"Diseño e implementación del prototipo de aplicación móvil,considerando los OAs: IRA, MIEDO y TRISTEZA",Junio 2022,UNIVERSIDAD CATOLICA LUIS AMIGO,INGRID DURLEY TORRES PARDO,4
00039,001,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,"Diseño e implementación del prototipo de bases de datos aplicación móvil,considerando los OAs: IRA, MIEDO y TRISTEZA",Marzo 2024,UNIVERSIDAD CATOLICA LUIS AMIGO,INGRID DURLEY TORRES PARDO,4
00040,001,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,Construcción de un sistema de reconocimiento facial para la Universidad Católica Luis Amigó,Mayo 2023,UNIVERSIDAD CATOLICA LUIS AMIGO,VICTOR DANIEL GIL VERA,4
00041,001,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,"Desarrollo e implementación de una aplicación web progresiva de carpooling en la Universidad Católica Luis Amigó, AmigoCar",Noviembre 2022,UNIVERSIDAD CATOLICA LUIS AMIGO,"LINA MARIA MONTOYA SUAREZ , VICTOR DANIEL GIL VERA",4
00042,001,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,Minería de datos aplicado a la industria de software.,Noviembre 2022,UNIVERSIDAD CATOLICA LUIS AMIGO,LINA MARIA MONTOYA SUAREZ,4
00043,001,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,Software Ganadero Cow,Noviembre 2022,UNIVERSIDAD CATOLICA LUIS AMIGO,"LINA MARIA MONTOYA SUAREZ , VICTOR DANIEL GIL VERA",4
00044,001,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,Tendencias de la inserción al mundo laboral: Un análisis desde la visualización de datos,Enero 2022,UNIVERSIDAD CATOLICA LUIS AMIGO,PAOLA MARCELA ALZATE MONTOYA,4
00045,001,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,Análisis bibliográfico del uso de poliestireno expandido en el incremento de la resistencia del concreto,Mayo 2022,UNIVERSIDAD CATOLICA LUIS AMIGO,MARIA JULIA NIETO CALLEJAS,4
00046,001,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,Optimización del diseño de una estructura metálica ubicada en el Comfama Barrio Pérez,Mayo 2022,UNIVERSIDAD CATOLICA LUIS AMIGO,MARIA JULIA NIETO CALLEJAS,4
00047,001,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,Análisis del funcionamiento ejecutivo en estudiantes universitarios con depresión,Enero 2023,UNIVERSIDAD CATOLICA LUIS AMIGO,"ANDRES MAURICIO GRISALES AGUIRRE , JUAN FRANCISCO PALOMARES GOMEZ",4
00048,001,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,Análisis de la memoria de trabajo en un grupo de estudiantes universitarios con ansiedad.,Enero 2023,UNIVERSIDAD CATOLICA LUIS AMIGO,"ANDRES MAURICIO GRISALES AGUIRRE , JUAN FRANCISCO PALOMARES GOMEZ",4
00049,001,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,Software Ganadero Cow,Noviembre 2022,UNIVERSIDAD CATOLICA LUIS AMIGO,"LINA MARIA MONTOYA SUAREZ , VICTOR DANIEL GIL VERA",4
00050,001,Trabajos dirigidos/turorías,Trabajo de grado de maestría o especialidad clínica,"Desarrollo e implementación de una aplicación web progresiva de carpooling en la Universidad Católica Luis Amigó, AmigoCar",Noviembre 2022,UNIVERSIDAD CATOLICA LUIS AMIGO,"LINA MARIA MONTOYA SUAREZ , VICTOR DANIEL GIL VERA",4
00051,001,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,Sistema de alerta para la detección de somnolencia en conductores de automóviles utilizando el monitoreo de variabilidad de la frecuencia cardiaca y saturación de oxígeno,Noviembre 2022,UNIVERSIDAD CATOLICA LUIS AMIGO,"LINA MARIA MONTOYA SUAREZ , VICTOR DANIEL GIL VERA",4
00052,001,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,Revisión literaria sobre el desempeño y funcionalidad de los disipadores sísmicos en Latinoamérica durante la última década.,Diciembre 2021,UNIVERSIDAD CATOLICA LUIS AMIGO,MARIA JULIA NIETO CALLEJAS,4
00053,001,Trabajos dirigidos/turorías,Trabajo de grado de maestría o especialidad clínica,Análisis de la variabilidad climática en el departamento de córdoba por medio de tendencias y estacionalidad de series de tiempo meteorológicas,Julio 2023,UNIVERSIDAD PONTIFICIA BOLIVARIANA,LUIS FERNANDO CARDONA PALACIO,4
00054,001,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,Diseño de un app para identificación y registro de usuarios,Febrero,UNIVERSIDAD CATOLICA LUIS AMIGO,INGRID DURLEY TORRES PARDO,4
00055,001,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,Aplicacion movil con registro de usuarios,Diciembre 2021,UNIVERSIDAD CATOLICA LUIS AMIGO,INGRID DURLEY TORRES PARDO,4
00056,001,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,Conexión bluetooth entre un APP y un dispositivo wearable,Diciembre 2021,UNIVERSIDAD CATOLICA LUIS AMIGO,INGRID DURLEY TORRES PARDO,4
00057,001,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,ANÁLISIS DEL IMPACTO GENERADO POR EL COVID-19 EN LA POBREZA DE AMÉRICA LATINA DESDE LA ÓPTICA DEL ALGORITMO DE REGRESIÓN SMOreg,Enero 2021,UNIVERSIDAD CATOLICA LUIS AMIGO,PAOLA MARCELA ALZATE MONTOYA,4
00058,001,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,Análisis de sentimientos sobre el uso de OVA en la educación superior,Noviembre 2021,UNIVERSIDAD CATOLICA LUIS AMIGO,"LINA MARIA MONTOYA SUAREZ , VICTOR DANIEL GIL VERA",4
00059,001,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,Análisis de sentimientos sobre el uso de OVA en la educación superior,Noviembre 2021,UNIVERSIDAD CATOLICA LUIS AMIGO,"LINA MARIA MONTOYA SUAREZ , VICTOR DANIEL GIL VERA",4
00060,001,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,Análisis bibliográfico de metodología de adición de cal para la mejora de las propiedades geotécnicas de los suelos tropicales aplicado en la estructura vial.,Noviembre 2020,UNIVERSIDAD CATOLICA LUIS AMIGO,MARIA JULIA NIETO CALLEJAS,4
00061,001,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,"Estudio de vulnerabilidad de una vivienda ubicada en el barrio Buenos Aires, Medellín",Noviembre 2020,UNIVERSIDAD CATOLICA LUIS AMIGO,MARIA JULIA NIETO CALLEJAS,4
00062,001,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,Análisis bibliográfico de la variación en las propiedades geotécnicas en suelos de Latinoamérica a causa del petróleo y sus derivados.,Noviembre 2020,UNIVERSIDAD CATOLICA LUIS AMIGO,MARIA JULIA NIETO CALLEJAS,4
00063,001,Trabajos dirigidos/turorías,Trabajo de grado de maestría o especialidad clínica,Diseño de un sistema de aprovechamiento energético de los gases de escape generados a partir de un proceso de lavado industrial en el taller de desarme de la empresa Relianz CAT,Septiembre 2022,UNIVERSIDAD PONTIFICIA BOLIVARIANA,LUIS FERNANDO CARDONA PALACIO,4
00064,001,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,Inteligencia artificial en relación con la medicina,Diciembre 2020,UNIVERSIDAD CATOLICA LUIS AMIGO,VICTOR DANIEL GIL VERA,4
00065,001,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,Aplicativo con Inteligencia Artificial de triaje y predicción de mortalidad de pacientes con Covid-19,Diciembre 2020,UNIVERSIDAD CATOLICA LUIS AMIGO,VICTOR DANIEL GIL VERA,4
00066,001,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,Software de reconocimiento biométrico de huellas dactilares para aerolíneas,Diciembre 2020,UNIVERSIDAD CATOLICA LUIS AMIGO,VICTOR DANIEL GIL VERA,4
00067,001,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,Seguridad informática en la Alcaldía de Nuquí - Chocó,Diciembre 2020,UNIVERSIDAD CATOLICA LUIS AMIGO,VICTOR DANIEL GIL VERA,4
00068,001,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,Videojuegos aplicados a la educación en niños de 2 a 4 años,Diciembre 2020,UNIVERSIDAD CATOLICA LUIS AMIGO,VICTOR DANIEL GIL VERA,4
00069,001,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,Desarrollo y Despliegue de un CRUD con el MEAN Stack,Diciembre 2020,UNIVERSIDAD CATOLICA LUIS AMIGO,VICTOR DANIEL GIL VERA,4
00070,001,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,Construcción de un software para historias clínicas de pacientes de unidades de cuidados intensivos,Diciembre 2020,UNIVERSIDAD CATOLICA LUIS AMIGO,VICTOR DANIEL GIL VERA,4
00071,001,Trabajos dirigidos/turorías,Trabajo de grado de maestría o especialidad clínica,"Análisis del crecimiento y mortalidad del frailejón Espeletia pycnophylla, en los bordes de cuencas hidrográficas intervenidas por ganadería en el municipio de Cumbal, Nariño, Colombia",Septiembre 2022,UNIVERSIDAD PONTIFICIA BOLIVARIANA,LUIS FERNANDO CARDONA PALACIO,4
00072,001,Trabajos dirigidos/turorías,Trabajo de grado de maestría o especialidad clínica,Diseño de un proceso de producción de alcohol carburante a partir de la fermentación en medio sólido y sumergido del mucílago de cacao empleando Saccharomyces cerevisiae,Septiembre 2022,UNIVERSIDAD PONTIFICIA BOLIVARIANA,LUIS FERNANDO CARDONA PALACIO,4
00073,001,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,"Expansión y ajustes en la distribución de planta en la empresa de confección Maranata Uniformes S.A.S ubicada en Montelíbano, Córdoba",Noviembre 2020,UNIVERSIDAD CATOLICA LUIS AMIGO,SARA MARIA AGUILAR SIERRA,4
00074,001,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,Optimización del proceso de asignación de recursos en el sistema de atención a usuarios de la estación de servicio de combustibles Bomba la V,Noviembre 2020,UNIVERSIDAD CATOLICA LUIS AMIGO,SARA MARIA AGUILAR SIERRA,4
00075,001,Trabajos dirigidos/turorías,Tesis de doctorado,Modelo de personalización de estrategias de aprendizaje basado en inteligencia artificial para estudiantes en riesgo de deserción universitaria por desempeño académico,Abril 2023,UNIVERSIDAD CATOLICA LUIS AMIGO,INGRID DURLEY TORRES PARDO,4
00076,001,Trabajos dirigidos/turorías,Tesis de doctorado,Estrategia didáctica basada en modelos mentales e influencia sobre la resolución de algoritmos de programación y el rendimiento académico en estudiantes de media técnica en Informática,Octubre 2024,UNIVERSIDAD CATOLICA LUIS AMIGO,INGRID DURLEY TORRES PARDO,4
00077,001,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,"Desconexión moral, genero, y su relación con la agresión y el Bullying en adolescentes escolares en Manizales (Colombia)",Enero 2021,UNIVERSIDAD CATOLICA LUIS AMIGO,"ANDRES MAURICIO GRISALES AGUIRRE , ANYERSON STITHS GOMEZ TABARES",4
00078,001,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,Marketing Digital para el posicionamiento de negocio con desarrollo web,Mayo 2020,UNIVERSIDAD CATOLICA LUIS AMIGO,LINA MARIA MONTOYA SUAREZ,4
00079,001,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,"Estilos de crianza, desconexión moral y agresión en niños, niñas y adolescentes escolares de la ciudad de Manizales, caldas",Enero 2021,UNIVERSIDAD CATOLICA LUIS AMIGO,"ANDRES MAURICIO GRISALES AGUIRRE , ANYERSON STITHS GOMEZ TABARES",4
00080,001,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,Un caso de aplicación aprendizaje virtual aplicado a las matemáticas básicas,Noviembre 2019,UNIVERSIDAD CATOLICA LUIS AMIGO,LINA MARIA MONTOYA SUAREZ,4
00081,001,Trabajos dirigidos/turorías,Tesis de doctorado,Análisis de la influencia del vuelo automatizado sobre las habilidades neurocognitivas y psicomotoras en pilotos comerciales de Aerolíneas,Diciembre 2023,Universidad de Maimónides,VICTOR DANIEL GIL VERA,4
00082,001,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,Aprendizaje del control inhibitorio en niños de prescolar a través de la práctica del semáforo con un robot arduino teleoperado.,Febrero 2020,INSTITUCIÓN UNIVERSITARIA SALAZAR Y HERRERA,"ESDRAS NAHUM QUINTERO RUIZ , INGRID DURLEY TORRES PARDO",4
00083,001,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,"Relación entre los mecanismos cognitivos de desconexión moral, con la agresión y el acoso escolar en adolescentes entre los 11 y 17 años en la ciudad de Manizales",Enero 2020,UNIVERSIDAD CATOLICA LUIS AMIGO,"ANDRES MAURICIO GRISALES AGUIRRE , ANYERSON STITHS GOMEZ TABARES",4
00084,001,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,Relación entre las motivaciones prosociales y la empatía con el rendimiento laboral en empleados de la Gobernación de Caldas.,Enero 2020,UNIVERSIDAD CATOLICA LUIS AMIGO,"ANDRES MAURICIO GRISALES AGUIRRE , ANYERSON STITHS GOMEZ TABARES",4
00085,001,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,"Riesgo suicida Riesgo suicida en adolescentes del colegio San Juan Bautista de la Salle, Manizales.",Enero 2020,UNIVERSIDAD CATOLICA LUIS AMIGO,"ANDRES MAURICIO GRISALES AGUIRRE , ANYERSON STITHS GOMEZ TABARES",4
00086,001,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,Cleck Soft,Mayo 2019,UNIVERSIDAD CATOLICA LUIS AMIGO,LINA MARIA MONTOYA SUAREZ,4
00087,001,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,"Relación entre tendencias prosociales, valores y empatía en estudiantes de psicología de la universidad Católica Luis Amigó",Enero 2020,UNIVERSIDAD CATOLICA LUIS AMIGO,"ANDRES MAURICIO GRISALES AGUIRRE , ANYERSON STITHS GOMEZ TABARES",4
00088,001,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,Desarrollo e Implementación de la Enseñanza de Triángulos Oblicuángulos a Partir de la Experimentación con Robot Lego Mindstorm Ev3,Junio 2018,INSTITUCIÓN UNIVERSITARIA SALAZAR Y HERRERA,"INGRID DURLEY TORRES PARDO , MAURICIO LOPEZ BONILLA",4
00089,001,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,Enmascaramiento Base de Datos TRADE Colombia,Mayo 2018,UNIVERSIDAD CATOLICA LUIS AMIGO,"LINA MARIA MONTOYA SUAREZ , VICTOR DANIEL GIL VERA",4
00090,001,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,Actualidad e importancia de la implementación de Big Data utilizando las herramientas Hadoop y Spark,Mayo 2018,UNIVERSIDAD CATOLICA LUIS AMIGO,LINA MARIA MONTOYA SUAREZ,4
00091,001,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,Un Sistema Experto para Clasificar Café,Febrero 2019,INSTITUCIÓN UNIVERSITARIA SALAZAR Y HERRERA,INGRID DURLEY TORRES PARDO,4
00092,001,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,Aprehension de la de la Potenciación bajo una estrategia lúdica y la experimentación con un robot lego Mindstorm Ev3,Junio 2018,INSTITUCIÓN UNIVERSITARIA SALAZAR Y HERRERA,INGRID DURLEY TORRES PARDO,4
00093,001,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,Desarrollo e Implementación de la Enseñanza de Triángulos Oblicuángulos a Partir de la Experimentación con Robot Lego Mindstorm Ev3,Noviembre 2018,INSTITUCIÓN UNIVERSITARIA SALAZAR Y HERRERA,"INGRID DURLEY TORRES PARDO , MAURICIO LOPEZ BONILLA",4
00094,001,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,Implementación del proceso de certificación en CMMI NIVEL III,Junio 2017,UNIVERSIDAD CATOLICA LUIS AMIGO,"LINA MARIA MONTOYA SUAREZ , VICTOR DANIEL GIL VERA",4
00095,001,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,Diseño de un Objeto Virtual de Aprendizaje para el Aprendizaje de la Lógica de Programación,Noviembre 2017,UNIVERSIDAD CATOLICA LUIS AMIGO,"LINA MARIA MONTOYA SUAREZ , VICTOR DANIEL GIL VERA",4
00096,001,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,Universo saldos y desembolsos Functional Analyst,Junio 2017,UNIVERSIDAD CATOLICA LUIS AMIGO,"LINA MARIA MONTOYA SUAREZ , VICTOR DANIEL GIL VERA",4
00097,001,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,Implementación de Solución para la Gestión Predial,Diciembre 2016,UNIVERSIDAD CATOLICA LUIS AMIGO,"LINA MARIA MONTOYA SUAREZ , VICTOR DANIEL GIL VERA",4
00098,001,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,Plan de mejoramiento de los sistemas de información,Diciembre 2016,UNIVERSIDAD CATOLICA LUIS AMIGO,"LINA MARIA MONTOYA SUAREZ , VICTOR DANIEL GIL VERA",4
00099,001,Trabajos dirigidos/turorías,Trabajos de grado de pregrado,Seguridad informática como herramienta clave de la organización,Diciembre 2016,UNIVERSIDAD CATOLICA LUIS AMIGO,"LINA MARIA MONTOYA SUAREZ , VICTOR DANIEL GIL VERA",4
