id,id_grupo,categoria,tipo_producto,titulo,pais,ano,institucion,autores,tipologia
00225,009,Participación en comités de evaluación,Evaluación de cursos,PRIMERA FERIA DEL EMPRENDIMIENTO JUVENIL,Colombia,2012,COLEGIO NACIONAL JOSÉ MARÍA CORDOBA,LACIDES DE JESUS CANAVERA GUZMAN,3
00226,009,Participación en comités de evaluación,Profesor titular,PARTICIPACION EN EL PRIMER CONGRESO DE NEURO CIENCIA CORDOBA NOV:2012,Colombia,2012,,REINALDO VALENTIN GONZALEZ GONZALEZ,3
00227,009,Participación en comités de evaluación,Evaluación de cursos,SELECCION DISEÑO E INTEGRACION DE OBJETOS DIGITALES Y ENTORNOS VIRTUALES EN EL DESARROLLO DE PROCESOS,Colombia,2012,,LUZ BRUNAL DE PETRO,3
00228,009,Participación en comités de evaluación,Evaluación de cursos,AMBIENTE VIRTUAL DE APRENDIZAJE EN LA COMPRENSIÓN USO Y APLICACION RACIONAL DE LA TECNOLOGIA QUE DESARROLLE COMPETENCAS EN ROBOTICA EDUCATIVA EN EL GRADO 10 DE LA I.E JOSE MARIA CÓRDOBA,Colombia,2012,,LUZ BRUNAL DE PETRO,3
00229,009,Participación en comités de evaluación,Evaluación de cursos,ESTRATEGIAS DIDÁCTICAS PARA LA ASIMILACIÓN DE TEORIAS MATEMATICAS EN EL DEPORTE ESCOLAR,Colombia,2012,UNIVERSIDAD CATOLICA LUIS AMIGO,LUZ BRUNAL DE PETRO,3
00230,009,Participación en comités de evaluación,Evaluación de cursos,LA FOTOGRAIA COMO HERRAIENTA DE MEDICION PARA DESARROLLAR EL PENSAMIENTO CRITICO EN NIÑOS DE 8-10 AÑOS DE LA I.E RANCHO GRANDE,Colombia,2012,,LUZ BRUNAL DE PETRO,3
00231,009,Participación en comités de evaluación,Evaluación de cursos,EL REPORTERO,Colombia,2012,,LUZ BRUNAL DE PETRO,3
00232,009,Participación en comités de evaluación,Evaluación de cursos,HERRAMIENTAS DE AUTOR BASADAS EN EL MODELO OCW Vs HERRAMIENTAS DE AUTOR BASADAS EN EL MODELO OCW +,Colombia,2012,,LUZ BRUNAL DE PETRO,3
00233,009,Participación en comités de evaluación,Evaluación de cursos,MACROPROYECTO -DESARROLLO DE HABILIDADES PARA APLICAR FUNCIONES COGNITIVAS EN LA RESOLUCIÓN DE TAREAS ESCOLARES MEDIADAS POR RECURSOS AUDIOVISUALES EN NIÑOS DE PREESCOLAR,Colombia,2012,,LUZ BRUNAL DE PETRO,3
00234,009,Participación en comités de evaluación,Profesor titular,REFLEXIONES PEDAGÓGICAS EN EL AULA. Entre avatares y afanes. Luces en un camino didáctico,Colombia,2012,UNIVERSIDAD DEL ATLÁNTICO,VICTOR TERAN REALES,3
00235,009,Participación en comités de evaluación,Evaluación de cursos,AMBIENTE VIRTUAL DE APRENDIZAJE BASADO EN UN SISTEMA DE COMPETENCIAS PARA LA INSERCIÓN A LA ROBÓTICA EDUCATIVA,Colombia,2012,,LUZ BRUNAL DE PETRO,3
00236,009,Participación en comités de evaluación,Otra,Nichos. Ciencias Naturales para Educación Básica,Colombia,2012,Secreataria De Educación Departamental,MERY RAQUEL CARDONA OVIEDO,3
00237,009,Participación en comités de evaluación,Profesor titular,. Evaluador del libro tituladoJueguemos con las ciencias de la autora:Alexandra Berastigue Soto,Colombia,2012,UNIVERSIDAD CATOLICA LUIS AMIGO,REINALDO VALENTIN GONZALEZ GONZALEZ,3
00238,009,Participación en comités de evaluación,Otra,"Evaluacion de libros . titulado:La Luidica, en el Proceso comunicativo de la autora:Mariela Fanny Puello, Alcacer.",Colombia,2012,UNIVERSIDAD CATOLICA LUIS AMIGO,REINALDO VALENTIN GONZALEZ GONZALEZ,3
00239,009,Participación en comités de evaluación,Otra,"Soy Científico, Soy Cientíica Natural 5.",Colombia,2012,,MERY RAQUEL CARDONA OVIEDO,3
00240,009,Participación en comités de evaluación,Otra,Escuela de Valores,Colombia,2012,,MERY RAQUEL CARDONA OVIEDO,3
00241,009,Participación en comités de evaluación,Profesor titular,participacionn en evento cientifico NODO CORDOBA,Colombia,2012,UNIVERSIDAD CATOLICA LUIS AMIGO,REINALDO VALENTIN GONZALEZ GONZALEZ,3
00242,009,Participación en comités de evaluación,Evaluación de cursos,ENCUENTRO NACIONAL DE SEMILLEROS DE INVESTIGACION . RED COLSI,Colombia,2011,CORPORACIÓN UNIVERSITARIA DEL CARIBE - CECAR,LACIDES DE JESUS CANAVERA GUZMAN,3
00243,009,Participación en comités de evaluación,Otra,"Obra,ascenso escalafon docente nacional. ""Ser Social""",Colombia,2010,UNIVERSIDAD CATOLICA LUIS AMIGO,MERY RAQUEL CARDONA OVIEDO,3
00244,009,Participación en comités de evaluación,Otra,LA EXPRESION ESCRITA COMO ASPECTO FUNDAMENTAL DE LAS COMPETENCIAS,Colombia,2010,LICEO MONTERIA S.A.S.,LUZ BRUNAL DE PETRO,3
00245,009,Participación en comités de evaluación,Otra,GALERIA DE LOS SUPERHEROES Y VILLANOS DEL BICENTENARIO,Colombia,2010,Santa Rosa de Lima,LUZ BRUNAL DE PETRO,3
00246,009,Participación en comités de evaluación,Otra,Construccion de un Diccionario de Americanismos,Colombia,2010,Camilo Torres,LUZ BRUNAL DE PETRO,3
00247,009,Participación en comités de evaluación,Otra,APRENDO JUGANDO ASPECTOS RELACIONADOS CON LA CULTURA AMERICANA,Colombia,2010,Antonia Santos,LUZ BRUNAL DE PETRO,3
00248,009,Participación en comités de evaluación,Otra,Proyecto Equipos e instrumentos ùtiles en el descubrimiento de Amèrica,Colombia,2010,MUNICIPIO DE MONTERÍA,MERY RAQUEL CARDONA OVIEDO,3
00249,009,Participación en comités de evaluación,Otra,"Influencia del ingreso econòmico de las unidades familiares del Barrio Colina Real en el rendimiento acadèmico de los estudiantes de la I.E. Robinson Pitalùa, sede Laureano Mestra.",Colombia,2010,MUNICIPIO DE MONTERÍA,MERY RAQUEL CARDONA OVIEDO,3
00250,009,Participación en comités de evaluación,Otra,Proyecto Ondas Memoria Històrica del Barrio Alfonso Lòpez,Colombia,2010,MUNICIPIO DE MONTERÍA,MERY RAQUEL CARDONA OVIEDO,3
00251,009,Participación en comités de evaluación,Otra,Cortometraje las idas y vueltas con la gallina muerta,Colombia,2010,MUNICIPIO DE MONTERÍA,MERY RAQUEL CARDONA OVIEDO,3
00252,009,Participación en comités de evaluación,Otra,Proyecto Historia y preservaciòn de la cultura regional en Aguas Negras,Colombia,2010,MUNICIPIO DE MONTERÍA,MERY RAQUEL CARDONA OVIEDO,3
00253,009,Participación en comités de evaluación,Otra,Proyecto Los saberes y las tradiciones de los abuelos,Colombia,2010,MUNICIPIO DE MONTERÍA,MERY RAQUEL CARDONA OVIEDO,3
00254,009,Participación en comités de evaluación,Otra,Proyecto Situaciòn del conflicto armado en Colombia y alternativas de soluciòn.,Colombia,2010,MUNICIPIO DE MONTERÍA,MERY RAQUEL CARDONA OVIEDO,3
00255,009,Participación en comités de evaluación,Otra,LA ECOLITERATURA:REALIDAD Y SENTIMIENTO,Colombia,2010,ANTONIO NARIÑO,LUZ BRUNAL DE PETRO,3
00256,009,Participación en comités de evaluación,Otra,Artìculo cientìfico : Calidad de Vida del cuidador familiar del enfermo mental diagnosticado en el Instituto Neurociencias del Caribe Santa Marta 2009,Colombia,2010,UNIVERSIDAD DEL MAGDALENA,MERY RAQUEL CARDONA OVIEDO,3
00257,009,Participación en comités de evaluación,Evaluación de cursos,FISICA PARA NIÑOS Y NIÑAS.INICIACION A LA FISICA EN LA ESCUELA,Colombia,2010,Secreataria De Educación Departamental,VICTOR TERAN REALES,3
00258,009,Participación en comités de evaluación,Otra,convocatorias de Maestrias en Cordoba,Colombia,2010,,CLARA HELENA GENES BITAR,3
00259,009,Participación en comités de evaluación,Otra,Redes personales y calidad de vida enmujeres victimizadas por la violencia conyugal.,Colombia,2010,Universidad del Sinú - Elías Bechara Zainum,MERY RAQUEL CARDONA OVIEDO,3
00260,009,Participación en comités de evaluación,Otra,Evaluaciòn propuesta proyecto:Caracterizaciòn socioespacial de la pobreza urbana de Monterìa: Un enfoque de la geografìa Social.,Colombia,2010,,MERY RAQUEL CARDONA OVIEDO,3
00261,009,Participación en comités de evaluación,Evaluación de cursos,V ENCUENTRO SEMILLEROS DE INVESTIGACION: CONTRIBUCION DEL DISEÑO CURRICULAR DE LAS ESCUELAS MONTERIANAS EN LA DIVERSIDAD CULTURAL,Colombia,2010,UNIVERSIDAD CATOLICA LUIS AMIGO,LUZ BRUNAL DE PETRO,3
00262,009,Participación en comités de evaluación,Otra,PROYECTO DE INVESTIGACION: Aventu Universidad en la U. de Còrdoba,Colombia,2010,,LUZ BRUNAL DE PETRO,3
00263,009,Participación en comités de evaluación,Otra,COMITE DEPARTAMENTAL DE CIENCIA Y TECNOLOGIA DE CORDOBA,Colombia,2010,COMITE DE CIENCIA Y TECNOLOGIA,VICTOR TERAN REALES,3
00264,009,Participación en comités de evaluación,Profesor titular,Revista codecyt Cordoba,Colombia,2009,,CLARA HELENA GENES BITAR,3
00265,009,Participación en comités de evaluación,Otra,Miembro Comité Curricular del programa de Comunicación Social de la UTB,Colombia,2009,Universidad Tecnológica de Bolívar,MIGUEL EFREN GARCES PRETTEL,3
00266,009,Participación en comités de evaluación,Otra,Foro de Experiencias Significativas,Colombia,2009,Secretaría de Educación Municipal de Sahagún - Córdoba,MARIA ELENA CASTILLO HURTADO,3
00267,009,Participación en comités de evaluación,Profesor titular,COMITE DE CAPACITACION DOCENTE DE SAHAGUN,Colombia,2009,SECRETARIA DE EDUCACION SAHAGUN,VICTOR TERAN REALES,3
00268,009,Participación en comités de evaluación,Otra,"Estado actual del desarrollo humano en familias afrodescendientes residentes en los municipios de Moñitos, Puerto Econdido y San Antero, Departamento de Còrdoba . de",Colombia,2006,FUNLAM,MERY RAQUEL CARDONA OVIEDO,3
00269,009,Participación en comités de evaluación,Otra,Evaluaciòn de Poster en 1o Encuentro de Semilleros de Investigaciòn Depto de Còrdoba,Colombia,2006,,MERY RAQUEL CARDONA OVIEDO,3
00270,009,Participación en comités de evaluación,Otra,CONSEJO REGIONAL DE COMPETITIVIDAD DEL DPTO. DE CORDOBA,Colombia,2005,,VICTOR TERAN REALES,3
00271,009,Participación en comités de evaluación,Otra,Evaluaciòn proyectos de investigacion Ondas,Colombia,2005,,"MERY RAQUEL CARDONA OVIEDO, VICTOR TERAN REALES, ALCIDES MUNOZ PEREZ",3
00272,009,Participación en comités de evaluación,Evaluación de cursos,PROYECTO DE aULA,Colombia,2005,Universidad del Sinú - Elías Bechara Zainum,LUZ BRUNAL DE PETRO,3
00273,009,Participación en comités de evaluación,Evaluación de cursos,Inquietud infantil Sobre la Alimentación.,Colombia,2005,Universidad del Sinú - Elías Bechara Zainum,LUZ BRUNAL DE PETRO,3
00274,009,Participación en comités de evaluación,Evaluación de cursos,PROYECTO DE AULA,Colombia,2005,Universidad del Sinú - Elías Bechara Zainum,LUZ BRUNAL DE PETRO,3
00275,009,Participación en comités de evaluación,Otra,CONSEJO DE POLITICA SOCIAL DEL DEPARTAMENTO,Colombia,2004,Gobernación De Córdoba,VICTOR TERAN REALES,3
00276,009,Participación en comités de evaluación,Otra,comite de evaluacion de proyectos,Colombia,1999,,LUCILA SOTTER MERCADO,3
00277,010,Participación en comités de evaluación,,,,,,,3
00278,011,Participación en comités de evaluación,Profesor titular,Escuelas familiares. Una experiencia favorecedora para el desarrollo humano.,Colombia,2020,UNIVERSIDAD DE CALDAS,ALEXANDER RODRIGUEZ BUSTAMANTE,3
00279,011,Participación en comités de evaluación,Profesor titular,Qué y cómo se enseña y aprende en la familia. Un asunto de interés para la escuela.,Colombia,2020,UNIVERSIDAD DE CALDAS,ALEXANDER RODRIGUEZ BUSTAMANTE,3
00280,011,Participación en comités de evaluación,Otra,FOBIA SOCIAL Y TERAPIA COGNITIVA: UN ESTUDIO DE CASO BASADO EN LA EVIDENCIA,Colombia,2018,UNIVERSIDAD DE ANTIOQUIA,LEIDY TATIANA CASTANEDA QUIRAMA,3
00281,011,Participación en comités de evaluación,Profesor titular,¿Respuesta Internacional frente a las drogas: Entre la Represión y la Salud Pública - 29 de octubre de 2010,Colombia,2013,UNIVERSIDAD DE ANTIOQUIA,GUILLERMO ALONSO CASTANO PEREZ,3
00282,011,Participación en comités de evaluación,Concurso docente,Respuesta Internacional frente a las Drogas: Entre la Represin y la Salud Publica,Colombia,2013,UNIVERSIDAD DE ANTIOQUIA,GUILLERMO ALONSO CASTANO PEREZ,3
00283,012,Participación en comités de evaluación,Otra,Informe Anual de Derechos Humanos,Colombia,2023,,JORGE ANDRES RICO ZAPATA,3
00284,012,Participación en comités de evaluación,Otra,Identificar la precepción de los ciudadanos de la ciudad de Medellín frente a las campañas de publicidad social en la movilidad vial,Colombia,2019,UNIVERSIDAD CATOLICA LUIS AMIGO,JUAN DIEGO LOPEZ MEDINA,3
00285,012,Participación en comités de evaluación,Otra,Trabajos de grado del curso Teorías Cognitivas y del Aprendizaje,Colombia,2019,,MARIA CECILIA GONZALEZ CALLEJAS,3
00286,012,Participación en comités de evaluación,Otra,"Jurado Proyectos de investigación Semilleros de investigación, en el marco del Encuentro Nacional de Investigación XVIII",Colombia,2015,UNIVERSIDAD CATOLICA LUIS AMIGO,RAFAEL VARGAS CANO,3
00287,012,Participación en comités de evaluación,Otra,"Jurado Proyectos de investigación Semilleros de investigación, en el marco del Encuentro Nacional de Investigación",Colombia,2012,UNIVERSIDAD CATOLICA LUIS AMIGO,RAFAEL VARGAS CANO,3
00288,012,Participación en comités de evaluación,Otra,Evaluadora del concurso Medellín la más Educada (Versión 2011),Colombia,2011,,NELIDA MARIA MONTOYA RAMIREZ,3
00289,013,Participación en comités de evaluación,Otra,XXI Jornadas de Reflexión Filosófica,Colombia,2023,UNIVERSIDAD CATOLICA LUIS AMIGO,PALOMA MARIN ESCOBAR,3
00290,013,Participación en comités de evaluación,Otra,XVII Jornadas de Reflexión Filosófica,Colombia,2019,UNIVERSIDAD CATOLICA LUIS AMIGO,PALOMA MARIN ESCOBAR,3
00291,013,Participación en comités de evaluación,Otra,Olimpiadas de Filosofía,Colombia,2019,UNIVERSIDAD SAN IGNACIO DE LOYOLA,PALOMA MARIN ESCOBAR,3
00292,013,Participación en comités de evaluación,Otra,Jurado en la XII Olimpiadas de Filosofía,Colombia,2017,Colegio San Ignacio De Loyola,DAVID ESTEBAN ZULUAGA MESA,3
00293,013,Participación en comités de evaluación,Acreditación de programas,Autoevaluación del programa de Picología -SNIES 54443 con fines de Renovación de la Acreditación de Alta Calidad,Colombia,2015,UNIVERSIDAD CATOLICA LUIS AMIGO,JANNETH MUNOZ RENDON,3
00294,013,Participación en comités de evaluación,Otra,II Congreso Internacional de Estudiantes de Filosofía,Colombia,2014,UNIVERSIDAD DE ANTIOQUIA,PALOMA MARIN ESCOBAR,3
00295,013,Participación en comités de evaluación,Otra,Descripción de niveles de desempeño Saber Pro,Colombia,2013,Instituto Colombiano para la Evaluación de la Educación,DAVID ESTEBAN ZULUAGA MESA,3
00296,013,Participación en comités de evaluación,Acreditación de programas,Autoevaluación del programa de licenciatura en Educación Infantil -SNIES 4438 con fines de acreditación de alta calidad,Colombia,2013,UNIVERSIDAD CATOLICA LUIS AMIGO,JANNETH MUNOZ RENDON,3
00297,013,Participación en comités de evaluación,Acreditación de programas,Autoevaluación del programa de Administración de Empresas -SNIES 51635 con fines de Acreditación de Alta Calidad,Colombia,2011,UNIVERSIDAD CATOLICA LUIS AMIGO,JANNETH MUNOZ RENDON,3
00298,013,Participación en comités de evaluación,Acreditación de programas,Autoevaluación del programa de Derecho -SNIES 8345 con fines de Acreditación de Alta Calidad,Colombia,2011,UNIVERSIDAD CATOLICA LUIS AMIGO,JANNETH MUNOZ RENDON,3
00299,013,Participación en comités de evaluación,Acreditación de programas,Autoevaluación del programa de Psicología -SNIES 54443 con fines de Acreditación de Alta Calidad,Colombia,2010,UNIVERSIDAD CATOLICA LUIS AMIGO,JANNETH MUNOZ RENDON,3
00300,013,Participación en comités de evaluación,Acreditación de programas,Coordinadora del proceso de autoevaluación del Programa de Teología -SNIES 11070 con fines de acreditación.,Colombia,2009,UNIVERSIDAD CATOLICA LUIS AMIGO,JANNETH MUNOZ RENDON,3
00301,013,Participación en comités de evaluación,Evaluación de cursos,"Evaluación de propuestas de formación. ¿El docente facilitador de las competencias religiosas""",Colombia,2008,,JANNETH MUNOZ RENDON,3
00302,014,Participación en comités de evaluación,Otra,Divergencias en el hecho generador del impuesto a la publicidad exterior visual en los municipios del oriente antioqueño¿,Colombia,2019,UNIVERSIDAD CATOLICA LUIS AMIGO,CANDY LORENA CHAMORRO GONZALEZ,3
00303,014,Participación en comités de evaluación,Otra,Análisis de la reglamentación del impuesto sobre el servicio de alumbrado público en los municipios del Oriente Antioqueño,Colombia,2019,UNIVERSIDAD CATOLICA LUIS AMIGO,CANDY LORENA CHAMORRO GONZALEZ,3
00304,014,Participación en comités de evaluación,Otra,Evaluación de Ponencias presentadas al Cuarto Encuentro Nacional de Semilleros de Investigación Contable ENSIC. 4.0,Colombia,2018,Universidad La Gran Colombia - Sede Bogotá,LILIAM BETANCUR JARAMILLO,3
00305,014,Participación en comités de evaluación,Otra,Evaluaciòn de ponencias presentadas al 1er Encuentro de Investigaciòn y Proyecciòn Social de Contaduría Pública - Centro Regional Girardot,Colombia,2017,CORPORACIÓN UNIVERSITARIA MINUTO DE DIOS - UNIMINUTO,LILIAM BETANCUR JARAMILLO,3
00306,014,Participación en comités de evaluación,Otra,Comité científico evaluador de ponencias presentadas al X Congreso Iberoamericano de Contabilidad de Gestión,España,2016,Universitat De Valencia,LILIAM BETANCUR JARAMILLO,3
00307,014,Participación en comités de evaluación,Concurso docente,"Jurado Evaluador en el marco del Concurso Docente Público de Méritos 2015: perfil CON3 (Aseguramiento, Auditoria Financiera, NIAs)",Colombia,2016,UNIVERSIDAD DEL ATLÁNTICO,LILIAM BETANCUR JARAMILLO,3
00308,014,Participación en comités de evaluación,Concurso docente,Jurado Evaluador en el marco del Concurso Docente Público de Méritos 2015: perfil CON6 (Teoría e Investigación Contable y Contabilidad General),Colombia,2016,UNIVERSIDAD DEL ATLÁNTICO,LILIAM BETANCUR JARAMILLO,3
00309,014,Participación en comités de evaluación,Otra,Evaluación de ponencias presentadas al XXI Congreso Regional del Norte de Estudiantes de Ciencias Contables de Financieras Chachapoyas - Perú,Perú,2014,UNIVERSIDAD CATOLICA LUIS AMIGO,LILIAM BETANCUR JARAMILLO,3
00310,014,Participación en comités de evaluación,Otra,Evaluación de Ponencias presentadas al área organizativa del XXIV Congreso Nacional de Estudiantes de Contaduría Pública - Fenecop / Medellín - Colombia,Colombia,2013,federacion nacional de estudiantes de contaducría pública-FENECOP,LILIAM BETANCUR JARAMILLO,3
00311,014,Participación en comités de evaluación,Otra,Jurado Técnico de XXIV Congreso Nacional de Estudiantes de Contaduría Pública,Colombia,2013,POLITÉCNICO COLOMBIANO JAIME ISAZA CADAVID,ELKIN HORACIO QUIROS LIZARAZO,3
00312,014,Participación en comités de evaluación,Otra,Jurado Técnico XX Congreso Nacional de Estudiantes de Contaduría Pública,Colombia,2008,UNIVERSIDAD DEL VALLE,ELKIN HORACIO QUIROS LIZARAZO,3
00313,014,Participación en comités de evaluación,Otra,Jurado Técnico XVII Congreso Nacional de Estudiantes de Contaduría Pública,Colombia,2003,UNIVERSIDAD DEL CAUCA,ELKIN HORACIO QUIROS LIZARAZO,3
